Date,GrossDailyReturn,NetDailyReturn,TurnoverOneWay,CostApplied,GrossNAV,NetNAV
2021-08-20,-0.0025486556636378113,-0.002548655663637822,0.0,0.0,1.8884399483236816,1.8732963043017061
2021-08-23,0.016856618555222774,0.016856618555222802,0.0,0.0,1.9202726601970186,1.9048737455442286
2021-08-24,0.005508474068795599,0.005508474068795621,0.0,0.0,1.930850432350731,1.9153666931758886
2021-08-25,-0.002513694877857497,-0.002513694877857464,0.0,0.0,1.925996863509022,1.9105520457300336
2021-08-26,-0.004144670178191079,-0.00414467017819109,0.0,0.0,1.9180142417455466,1.9026334376422143
2021-08-27,0.015786130142647136,0.01578613014264718,0.0,0.0,1.9482922641811926,1.9326686567025864
2021-08-30,0.002829878190568719,0.00282987819056868,0.0,0.0,1.9538056939684527,1.9381378735837846
2021-08-31,-0.002783579849241013,-0.002783579849241047,0.0,0.0,1.9483671198093897,1.932742912053826
2021-09-01,0.002324725345754252,0.0023247253457543415,0.0,0.0,1.952896538235645,1.9372360084883045
2021-09-02,0.005968921483355344,0.005968921483355372,0.0,0.0,1.96455322433749,1.9487992181176998
2021-09-03,-0.0002865580413560602,-0.00028655804135602203,0.0,0.0,1.963990265813384,1.94824077403076
2021-09-07,-0.012629221061133228,-0.012629221061133178,0.0,0.0,1.9391865985845131,1.9236360106152122
2021-09-08,0.0013961980841824201,0.001396198084182343,0.0,0.0,1.941894087198329,1.9263217875278973
2021-09-09,0.0023944827235564126,0.002394482723556468,0.0,0.0,1.9465439190411018,1.9309343317681433
2021-09-10,-0.005495483682664636,-0.005495483682664615,0.0,0.0,1.9358467186964214,1.9203229136556146
2021-09-13,0.007581448419602654,0.007581448419602621,0.0,0.0,1.9505232407424753,1.9348817427744756
2021-09-14,0.0036656957543487133,0.003665695754348608,0.0,0.0,1.9576732655048232,1.9419744305641307
2021-09-15,0.004358001016413709,0.004358001016413704,0.0,0.0,1.9662048075856993,1.9504375571063786
2021-09-16,-0.011589782207268261,-0.011589782207268251,0.0,0.0,1.9434169220908972,1.9278324106106393
2021-09-17,-0.011240500239455614,-0.011240500239455664,0.0,0.0,1.9215719437127723,1.90616260993754
2021-09-20,-0.006308984501745542,-0.0063089845017455515,0.0,0.0,1.9094487761008994,1.894136659573637
