,Code,Name,MAD_gap_pct,MRAT,momentum_1m,momentum_3m,momentum_6m,momentum_12m,avg_momentum,current_price,volume_20d_avg
1,065170,비엘팜텍,282.71,3.8271,260.94,673.34,517.21,86.68,384.54,4555,11374158.45
2,038500,삼표시멘트,196.49,2.9649,213.23,399.02,366.97,399.84,344.76,15270,19602567.65
3,058610,에스피지,180.57,2.8057,26.42,239.37,486.85,490.27,310.73,151700,827478.35
4,290740,액트로,179.75,2.7975,28.78,342.34,404.7,320.19,274,26850,317267.1
5,041920,메디아나,178.51,2.7851,31.05,282.14,301.5,327.15,235.46,21400,753519.55
6,012200,계양전기,169.57,2.6957,-12.79,499.13,466.62,464.68,354.41,8250,2376997.55
7,347700,스피어,156.48,2.5648,87.58,389.02,232.55,460.26,292.35,42300,3039564.3
8,327260,RF머트리얼즈,150.69,2.5069,32.65,135.64,556.06,622.22,336.64,42250,273185.2
9,099320,쎄트렉아이,150.15,2.5015,34.43,281.91,273.74,262.45,213.13,192100,399642.55
10,032820,우리기술,149.73,2.4973,95.75,325.13,334.03,722.83,369.43,16580,28410181.75
11,348340,뉴로메카,147.26,2.4726,-21.27,197.41,261.71,175.47,153.33,80300,1090616.15
12,187660,현대ADM,144.59,2.4459,575.23,663.6,708.23,943.6,722.66,18670,18866159.55
13,376270,HEM파마,141.85,2.4185,14.67,87.65,315.16,332.1,187.39,80500,53819.15
14,221800,유투바이오,141.32,2.4132,452.47,335.17,764.73,723.62,569,26850,3289443.95
15,174900,앱클론,140.49,2.4049,-7.39,59.34,521.41,382.31,238.92,62700,302142.2
16,056080,유진로봇,139.43,2.3943,13.5,221.05,255.11,350.19,209.96,36150,2135908.85
17,085910,네오티스,138.4,2.384,46.76,233.91,448.73,472.43,300.46,17230,281117.35
18,138360,앤로보틱스,136.57,2.3657,-15.79,88.31,182.93,297.94,138.35,2320,2401235.05
19,007810,코리아써키트,136.42,2.3642,-9.6,92.85,386.07,394.58,215.97,59300,535060
20,049630,재영솔루텍,135.42,2.3542,-22.88,151.15,385,520.03,258.32,4365,12293342.45
21,084670,동양고속,134.64,2.3464,-1,249.5,488.9,590.21,331.9,49350,481718.25
22,448900,한국피아이엠,131.76,2.3176,79.86,197.62,932.2,434.19,410.97,125000,201472
23,000650,천일고속,131.5,2.315,-4.26,92.58,549.04,605.88,310.81,270000,55256.9
24,004310,현대약품,130.52,2.3052,10.34,254.36,223.89,285.26,193.46,12810,4493256.85
25,000250,삼천당제약,127.5,2.275,93.36,263.94,290.01,316.85,241.04,757000,339477.8
26,295310,에이치브이엠,126.47,2.2647,-12.09,237.42,152.37,201.17,144.72,77100,431459.7
27,100790,미래에셋벤처투자,124.8,2.248,49.2,161.32,260.64,345.72,204.22,21350,4629668.4
28,354320,알멕,124.54,2.2454,3.32,171.28,130,84.64,97.31,52900,213945.95
29,475830,오름테라퓨틱,124.31,2.2431,4.2,114.58,385.99,301.9,201.67,126600,318010.7
30,140410,메지온,123.58,2.2358,-12.88,101.36,237.9,362.85,172.31,133300,251227.7
31,012860,모베이스전자,121.03,2.2103,25.97,284.09,251.29,233.11,198.62,5020,8673903.05
32,006800,미래에셋증권,118.44,2.1844,121.02,227.11,307.98,764.86,355.24,73600,9097133.1
33,002230,피에스텍,117.35,2.1735,-12,177.44,143.03,183.85,123.08,11070,669663.65
34,402340,SK스퀘어,116.81,2.1681,53.97,133.33,385.35,663.78,309.11,679000,795711.8
35,086520,에코프로,115.89,2.1589,41.47,120.6,234.91,217.04,153.51,184200,4997638.3
36,124500,아이티센글로벌,113.21,2.1321,35.78,177.28,294.93,886.67,348.66,59200,452432.9
37,458870,씨어스테크놀로지,112.38,2.1238,-13.44,8.54,185.05,929.18,277.33,141100,93936.9
38,042520,한스바이오메드,110.91,2.1091,79.08,75.04,565.35,555.84,318.83,50500,391065.25
39,240810,원익IPS,110.18,2.1018,48.47,106.36,207.04,396.08,189.49,126500,908123.6
40,389500,에스비비테크,107.93,2.0793,-13.96,134.75,202.38,187.33,127.63,63500,343380.15
41,010170,대한광통신,107.56,2.0756,36.27,127.12,248.51,563.7,243.9,4095,21416851.8
42,012210,삼미금속,107.51,2.0751,63.13,84.34,338.2,306.18,197.96,18010,3600667.95
43,001430,세아베스틸지주,107,2.07,-0.43,150.64,151.55,254.64,139.1,68800,398346.1
44,126340,비나텍,106.75,2.0675,47.11,119.36,232.58,419.38,204.61,124900,149551.65
45,080220,제주반도체,105.18,2.0518,65.15,170.98,249.66,232.46,179.56,50700,6478748.35
46,365270,큐라클,104.99,2.0499,94,215.16,327.42,150.5,196.77,17460,713515.95
47,306040,에스제이그룹,104.41,2.0441,-8.96,199.55,140.87,118.9,112.59,9960,484410.1
48,440110,파두,104.18,2.0418,166.35,127.77,308.37,294.98,224.37,56600,1899314.75
49,321370,센서뷰,104.05,2.0405,-28.05,138.95,66.91,60.54,59.59,2270,5432422.45
50,101170,우림피티에스,103.99,2.0399,-20.5,155.22,214.85,192.82,135.6,15900,595055.9
51,003310,대주산업,102.35,2.0235,1.81,161.09,135.24,125.17,105.83,3945,5973408.25
52,314130,지놈앤컴퍼니,100.9,2.009,-35.16,103.82,143.35,146.15,89.54,6400,612259.7
53,214370,케어젠,99.7,1.997,38.49,89.16,173.73,422.85,181.06,139600,232527
54,000660,SK하이닉스,98.84,1.9884,49.32,109.73,322.69,490.54,243.07,1099000,4881208.15
55,323280,태성,97.68,1.9768,35.58,84.8,143.1,104.94,92.1,70500,614262.95
56,189300,인텔리안테크,97.62,1.9762,52.52,199.75,156.57,246,163.71,121100,347766.15
57,437730,삼현,97.26,1.9726,-10.2,84.38,336.07,310.29,180.13,59000,489867.3
58,030530,원익홀딩스,97.07,1.9707,-11.66,42.27,375.16,820.25,306.51,36350,1527662.8
59,307950,현대오토에버,96.37,1.9637,16.49,171.51,208.68,284.03,170.18,505000,263099.95
60,088130,동아엘텍,95.92,1.9592,168.53,185.9,234.34,245.31,208.52,11050,2018851.15
61,059120,아진엑스텍,94.07,1.9407,-7.76,117.21,134,123.99,91.86,7900,978235.95
62,397030,에이프릴바이오,93.46,1.9346,24.55,78.43,210.96,284.19,149.53,69500,567415.2
63,451760,컨텍,92.74,1.9274,-12.2,124.16,106.66,63.19,70.45,18000,1309425.7
64,095340,ISC,91.85,1.9185,70.68,84.76,232.82,202.99,147.81,192700,297897.3
65,466100,클로봇,91.76,1.9176,1.83,101.39,282.99,367.44,188.41,72500,631555.25
66,368770,파이버프로,90.56,1.9056,-18.64,111.62,135.78,121.09,87.46,13840,1064432.85
67,417010,나노팀,90.28,1.9028,36.4,170.28,130,69.02,101.42,11730,3296706.8
68,092870,엑시콘,90.18,1.9018,59.09,121.08,241.03,174.57,148.94,33250,772953.4
69,006910,보성파워텍,89.74,1.8974,37.61,114.26,187.13,301.78,160.2,11270,13172518.8
70,171090,선익시스템,88.88,1.8888,100.31,192.67,240.24,192.34,181.39,129800,434257.7
71,277810,레인보우로보틱스,88.66,1.8866,29.6,135.61,206.62,155.07,131.73,880000,315403.75
72,242040,나무기술,87.42,1.8742,179.34,334.31,320.79,333.04,291.87,5950,7645138.3
73,290650,엘앤씨바이오,86.92,1.8692,49.46,80.3,226.05,318.1,168.48,97000,687147.2
74,319660,피에스케이,86.91,1.8691,56.46,122.07,203.48,260.33,160.59,65400,580513.9
75,457190,이수스페셜티케미컬,86.32,1.8632,7.77,106.18,125.08,102.66,85.42,106800,749149.65
76,474170,루미르,85.87,1.8587,15.37,105.35,115.25,55.75,72.93,16510,2808239.9
77,005380,현대차,85.67,1.8567,23.65,132.89,176.82,220.02,138.35,609000,2448934.1
78,077360,덕산하이메탈,85.19,1.8519,59.87,122.36,176.97,211.85,142.76,12630,4035480.35
79,005930,삼성전자,84.93,1.8493,43.33,112.06,208.78,300,166.04,218000,31104980.15
80,274090,켄코아에어로스페이스,84.5,1.845,-4.71,125.95,118.93,61.8,75.49,23250,1379381.1
81,232680,라온로보틱스,83.69,1.8369,9.47,125.24,124.62,95.48,88.7,16420,1715719.9
82,117670,알파칩스,83.07,1.8307,8.53,84.5,146.81,25.81,66.41,16660,52940.55
83,108490,로보티즈,82.64,1.8264,5.7,46.78,222.19,847.04,280.43,296500,425578.6
84,199430,케이엔알시스템,82.44,1.8244,-5.96,66.43,240.53,284.27,146.32,34700,222822.2
85,076610,해성옵틱스,81.85,1.8185,1.44,163.12,142.99,74.61,95.54,1334,10400006.95
86,200470,에이팩트,81.07,1.8107,16.54,94.99,229.65,248.25,147.36,8950,1974408.85
87,011690,와이투솔루션,78.02,1.7802,58.49,184.58,157.77,239.96,160.2,8210,3124887.5
88,353200,대덕전자,77.71,1.7771,29.05,29.05,174.37,271.87,126.09,65300,1434973.65
89,066430,아이로보틱스,77.14,1.7714,0.58,146.91,69.6,417.93,158.76,2600,3713978.5
90,095610,테스,77.05,1.7705,39.48,93.85,152,260.86,136.55,75600,613728.05
91,115180,큐리언트,76.97,1.7697,8.53,29.62,219.43,468.3,181.47,33700,259907.35
92,033240,자화전자,76.71,1.7671,84.57,141.61,120.86,217.5,141.13,42450,576832.15
93,950160,코오롱티슈진,76.52,1.7652,11.82,53.06,176.32,169.58,102.69,105000,568791.8
94,445680,큐리옥스바이오시스템즈,76.51,1.7651,-4.98,30.43,176.4,780.21,245.52,118300,87455.1
95,059270,해성에어로보틱스,75.49,1.7549,-21.06,83.08,131.38,74.29,66.92,13420,950179.45
96,027360,아주IB투자,75.24,1.7524,26.27,122.94,105.99,98.67,88.47,4470,10907828.3
97,019010,베뉴지,75.08,1.7508,102.8,167.08,183.91,215.46,167.31,6530,408039.7
98,105840,우진,75,1.75,8.94,68.81,137.97,248.87,116.15,26200,1325560.25
99,420770,기가비스,74.39,1.7439,44.08,115.24,185.83,142.61,121.94,70600,174107.85
100,180400,DXVX,74.34,1.7434,50.62,172.32,94.35,187.93,126.31,4820,537299.15
101,452260,한화갤러리아,74,1.74,70.36,198.49,178.96,156.92,151.18,3155,23074594.55
102,067310,하나마이크론,73.09,1.7309,31.5,54.15,190.92,248.83,131.35,37150,2757517.35
103,036170,에이치엠넥스,72.98,1.7298,72.77,200,187.69,181.45,160.48,2595,2391697.1
104,080580,오킨스전자,72.88,1.7288,47.4,95.71,158.58,199.64,125.33,16420,1222410.35
105,482630,삼양엔씨켐,72.08,1.7208,47.19,128.44,145.77,117.98,109.84,19760,1009268.55
106,272210,한화시스템,71.95,1.7195,24.55,137.08,117.72,233.13,128.12,110600,2850334.1
107,380540,옵티코어,71.91,1.7191,15.59,177.48,190.77,235.47,154.83,4190,2289494.1
108,104200,NHN벅스,71.47,1.7147,-9.97,108.46,66.77,69.64,58.73,5420,278434.2
109,244920,에이플러스에셋,71.29,1.7129,33.86,65.1,113.46,255.86,117.07,14430,178689.45
110,219130,타이거일렉,71.25,1.7125,-5.49,84.33,93.15,156.07,82.01,32700,115709.1
111,003160,디아이,71.22,1.7122,15.64,73.87,178.33,195.16,115.75,36600,946608.25
112,036540,SFA반도체,71.1,1.711,52.19,106.95,146.38,169.03,118.64,8340,8870110.85
113,031980,피에스케이홀딩스,70.99,1.7099,30.51,103.18,167.26,127.19,107.04,89400,309657.4
114,357580,아모센스,70.14,1.7014,26.69,128.24,111.73,145.18,102.96,15520,374766.3
115,323350,다원넥스뷰,70.06,1.7006,52.58,152.99,117.65,90.48,103.42,14800,354651.75
116,489500,엘케이켐,69.81,1.6981,31.12,116.89,111.51,25,71.13,37500,702779.2
117,252990,샘씨엔에스,69.52,1.6952,33.56,64.86,148.98,148.17,98.89,11540,2165525.3
118,042700,한미반도체,69.17,1.6917,62.54,114.4,209.2,205.43,147.89,275500,2261841.2
119,056090,시지메드텍,69.06,1.6906,82.74,166.21,170.73,194.25,153.48,2710,5317368.05
120,281740,레이크머티리얼즈,69.05,1.6905,-4.87,81.78,84.79,38.92,50.16,23450,1649154.8
121,039490,키움증권,68.66,1.6866,31.52,72.71,130.56,314.69,137.37,471500,187565.15
122,187790,나노,68.45,1.6845,15.55,34.88,91.9,236.89,94.8,3790,508952.1
123,010120,LS ELECTRIC,68.21,1.6821,60.28,79.04,179.79,220.56,134.92,803000,246799.65
124,127120,제이에스링크,68.16,1.6816,52.6,85.26,99.67,495.78,183.33,36700,399484.75
125,131290,티에스이,67.81,1.6781,24.43,79.23,145.26,111.82,90.19,93200,148677.5
126,218410,RFHIC,67.67,1.6767,47.49,117.87,123.83,255.9,136.27,57300,559992.85
127,078350,한양디지텍,67.36,1.6736,17.65,25.58,192.21,168.39,100.96,27000,426951.05
128,058470,리노공업,67.27,1.6727,41.83,65.58,123.9,162.11,98.35,106800,1325174.45
129,217330,싸이토젠,67.09,1.6709,-27.63,67.69,113.46,28.89,45.6,5710,498761.2
130,289080,SV인베스트먼트,66.89,1.6689,97.66,165.91,137.21,204.03,151.2,4220,2958568.2
131,084370,유진테크,66.82,1.6682,64.71,74.08,185.09,232.61,139.12,137700,424194.5
132,191410,육일씨엔에쓰,66.49,1.6649,11.46,77.25,87.38,98.22,68.58,3015,1296003.45
133,101490,에스앤에스텍,66.46,1.6646,33.57,94.79,68.17,207.57,101.02,93500,445288.9
134,462350,이노스페이스,66.37,1.6637,-10.42,81.76,102.41,56.03,57.45,18140,1126289.05
135,000990,DB하이텍,66.31,1.6631,3.64,51.86,103.68,110.06,67.31,94000,517324.4
136,166090,하나머티리얼즈,66.29,1.6629,3.07,46.33,152.17,127.45,82.26,63800,260995.2
137,060280,큐렉소,66.15,1.6615,-8.86,70.51,105.14,103.68,67.61,17170,1311909.55
138,222080,씨아이에스,65.83,1.6583,30.28,102.49,97.29,83.16,78.3,13810,5233676.35
139,037460,삼지전자,65.83,1.6583,28.35,86.07,117.72,141.6,93.44,24450,176966.75
140,222420,쎄노텍,65.67,1.6567,6.44,66.67,79.63,39.77,48.13,1455,4044226.55
141,289930,웨이비스,65.6,1.656,55.5,116.98,109.55,74.34,89.09,17120,415579.55
142,298380,에이비엘바이오,65.32,1.6532,-20.71,10.21,101.58,351.24,110.58,191100,1183451.5
143,089970,브이엠,65.3,1.653,67,80.94,265.48,358.74,193.04,42250,887153.4
144,101330,모베이스,65.25,1.6525,25.55,101.29,101.62,106.28,83.69,6240,3285899
145,032940,원익,65.15,1.6515,-13.33,72.11,94.59,223.28,94.16,12220,703612
146,098460,고영,65.03,1.6503,1.74,67.71,119.95,93.51,70.73,32200,3064122.65
147,250060,모비스,64.86,1.6486,-21.4,79.24,114.94,101.17,68.49,5180,4569907.35
148,170920,엘티씨,64.68,1.6468,0.6,51.09,108.92,152.52,78.28,25050,303447.55
149,298040,효성중공업,64.55,1.6455,23.63,47.86,135.61,556.4,190.88,2898000,67780
150,000720,현대건설,64.04,1.6404,52.54,147.33,160.03,387.22,186.78,162000,1679832.25
151,049180,셀루메드,63.95,1.6395,-33.18,99.15,143.1,-15.26,48.45,1410,2416375.65
152,307180,아이엘,63.94,1.6394,119.66,245.66,259.92,238.01,215.81,9160,3554369.6
153,053610,프로텍,63.71,1.6371,59.48,84.01,125.09,152.07,105.16,61000,204261.4
154,010130,고려아연,63.57,1.6357,13.72,77.16,154.02,178.08,105.74,2055000,56374.85
155,357780,솔브레인,63.09,1.6309,30.86,77.82,105.12,139.67,88.37,441000,84583.4
156,001510,SK증권,62.98,1.6298,196.55,223.31,238.05,357.45,253.84,2150,90503970.3
157,009150,삼성전기,62.84,1.6284,69.64,81.52,189.21,241.01,145.34,466500,884991.35
158,195870,해성디에스,62.76,1.6276,9.08,30.98,180.95,119.63,85.16,64900,305473.7
159,102940,코오롱생명과학,62.36,1.6236,9.06,21.04,123.37,126.09,69.89,65000,63614.2
160,003380,하림지주,62.27,1.6227,32.36,98.29,95.2,215.5,110.34,16280,4924756
161,085660,차바이오텍,61.8,1.618,18.51,62.87,106.05,87.39,68.7,21450,1091495.2
162,413630,씨피시스템,61.53,1.6153,-7.61,14.59,144.37,166.53,79.47,4555,1710500.95
163,078160,메디포스트,61.35,1.6135,18.98,27.29,107.33,146.28,74.97,21500,633924.15
164,217500,러셀,61.27,1.6127,-23.07,62.71,73.22,77.81,47.67,3085,896900.85
165,417840,저스템,61.02,1.6102,52.69,146.22,95,164.07,114.5,7650,2576057.85
166,128820,대성산업,60.95,1.6095,43.44,85.77,117.12,160.42,101.69,8750,4592810.55
167,464080,에스오에스랩,60.25,1.6025,-23.83,108.98,84.08,56.48,56.43,19310,1345151.5
168,053700,삼보모터스,59.82,1.5982,16.22,111.01,95.49,97.37,80.02,8240,1301819.6
169,006730,서부T&D,59.74,1.5974,8.03,40.16,65.07,183.07,74.08,15880,1616949.1
170,004170,신세계,58.87,1.5887,29.73,67.05,117.65,156.41,92.71,360000,98483.5
171,117730,티로보틱스,58.79,1.5879,-6.83,63.01,125.44,153.88,83.87,24550,480142.6
172,131970,두산테스나,58.66,1.5866,18.72,58.02,95.83,135.06,76.91,70400,374430.5
173,200710,에이디테크놀로지,58.66,1.5866,28.94,91.45,112.19,156.55,97.28,47000,367936.45
174,090360,로보스타,58.42,1.5842,-8.64,25.62,189.21,224.19,107.6,80400,201250.7
175,365340,성일하이텍,58.41,1.5841,-2.79,50,62.65,82.8,48.16,62700,99117.7
176,039030,이오테크닉스,57.99,1.5799,30.34,64.13,98.12,227.37,104.99,421000,166740
177,048770,TPC,57.92,1.5792,-3.57,67.08,72.99,51.01,46.88,3375,1200812.6
178,347850,디앤디파마텍,57.85,1.5785,-8.17,-9.94,159.39,578.48,179.94,88800,744561
179,083650,비에이치아이,57.64,1.5764,27.75,96.39,57.89,328.57,127.65,87000,788941.2
180,006400,삼성SDI,57.57,1.5757,16.02,47.45,104.09,115.31,70.72,449000,1142169.5
181,047040,대우건설,57.54,1.5754,108.51,183.9,163.78,205.47,165.41,10050,20233696.9
182,001440,대한전선,57.02,1.5702,32.89,59.23,120.25,193.6,101.5,35350,6625113.15
183,036810,에프에스티,56.39,1.5639,12.38,53.88,104.31,94.61,66.29,42650,420565.8
184,247540,에코프로비엠,56.35,1.5635,5.02,46.33,68.33,96.16,53.96,219500,1177412.9
185,011500,한농화성,56.2,1.562,6.04,77.2,77.44,55,53.92,26350,1155739.95
186,476060,온코닉테라퓨틱스,55.77,1.5577,17.3,47.38,250.57,537.62,213.22,23050,1539083.9
187,212560,네오오토,55.66,1.5566,-12.69,90.58,82.84,71.28,58,9910,237838.95
188,064850,에프앤가이드,55.53,1.5553,131.09,154.57,179.8,219.03,171.12,22300,262976.45
189,123750,알톤,55.49,1.5549,35.89,98.18,61.13,77.87,68.27,2620,643466.9
190,064760,티씨케이,55.25,1.5525,18.31,65.15,113.26,190.18,96.73,236500,107046.5
191,047770,코데즈컴바인,55.09,1.5509,62.01,68.3,128.38,277.74,134.11,4990,7742661.05
192,092200,디아이씨,55.08,1.5508,-7.45,56.53,124.7,120.09,73.47,10190,1082802.8
193,317240,TS트릴리온,55.03,1.5503,-18.63,63.09,71.95,25,35.35,380,6338847.95
194,253590,네오셈,54.8,1.548,55.82,88.57,131.29,71.91,86.9,18480,3392985.45
195,047810,한국항공우주,54.79,1.5479,9.86,66.73,96.68,171.64,86.23,183900,961364.95
196,299170,더블유에스아이,54.3,1.543,-9.12,53.37,90.45,81.25,53.99,3190,1523509.35
197,196700,웹스,54.18,1.5418,23.54,73.2,83.52,131.44,77.93,2650,699015.8
198,226950,올릭스,53.95,1.5395,8.21,21.68,168.35,178.67,94.23,159400,393472
199,308080,바이젠셀,53.86,1.5386,-7.12,74.75,122.35,170.75,90.18,7960,1267290
200,388720,유일로보틱스,53.84,1.5384,-6.52,72.88,74.07,112.1,63.13,126200,263590.4
201,232140,와이씨,53.51,1.5351,36.53,80.49,100.18,104.42,80.4,22200,1921220.3
202,389680,유디엠텍,53.05,1.5305,-15.38,67.3,33.22,19.46,26.15,798,10306135.95
203,140670,알에스오토메이션,52.96,1.5296,-6.67,77.14,43.75,52.8,41.75,21700,765276.75
204,241520,DSC인베스트먼트,52.65,1.5265,122.29,163.27,171.69,263.91,180.29,17850,5900190.35
205,028260,삼성물산,52.58,1.5258,21.01,52.54,120.32,194.6,97.12,360000,475492.1
206,071050,한국금융지주,52,1.52,35.33,64.11,105.7,253.17,114.58,267000,383635.25
207,234340,헥토파이낸셜,51.87,1.5187,12.5,78.93,70.13,184.21,86.44,27000,2465040.55
208,103590,일진전기,51.73,1.5173,46.94,63.72,139.95,217.5,117.03,88900,856001.05
209,267250,HD현대,51.32,1.5132,21.6,44.85,118.73,289.33,118.63,295500,211580.65
210,900260,로스웰,51.12,1.5112,9.92,91.63,67.95,190.97,90.12,1740,122824.35
211,019210,와이지-원,50.97,1.5097,34.56,90.38,75.6,86.64,71.8,9500,1460524.75
212,160190,하이젠알앤엠,50.85,1.5085,-6.17,48.41,98.86,125.12,66.55,69900,246947.55
213,071670,에이테크솔루션,50.6,1.506,-12.79,83.21,60.2,53.92,46.13,9820,166928.95
214,106240,파인테크닉스,50.56,1.5056,-9.09,32.33,65.92,-1.96,21.8,1850,305088.6
215,454910,두산로보틱스,50.55,1.5055,-7.92,53.33,72.5,75.24,48.29,110400,1023795.4
216,009470,삼화전기,50.43,1.5043,15.35,57.7,86.03,28.2,46.82,46600,436372.95
217,052690,한전기술,50.32,1.5032,26.85,80.19,83.5,165.37,88.97,170100,723442.1
218,033530,SJG세종,49.92,1.4992,-4.74,26.39,68.59,144.63,58.72,10250,641204.25
219,020150,롯데에너지머티리얼즈,49.79,1.4979,11.66,6.31,68.83,77.04,40.96,45500,540908.8
220,060250,NHN KCP,49.63,1.4963,6.85,29.83,59.72,168.1,66.12,21850,2672061.6
221,128940,한미약품,49.35,1.4935,23.49,30.41,98,146.99,74.72,594000,165708.05
222,005850,에스엘,49.31,1.4931,28.73,85.83,111.98,110.09,84.15,70800,323942.25
223,040160,누리플렉스,49.05,1.4905,125.68,162.99,75.24,212.73,144.16,8350,215620.6
224,024850,HLB이노베이션,48.96,1.4896,-9.62,65.57,82,1.47,34.85,2770,1831072.45
225,361390,제노코,48.86,1.4886,7.4,88.29,81.29,52.31,57.32,28300,704730.95
226,166480,코아스템켐온,48.79,1.4879,0.47,170.37,60.62,4.36,58.95,3185,1260742
227,143540,영우디에스피,48.72,1.4872,38.19,74.29,90.91,98.91,75.57,1281,499327.05
228,032190,다우데이타,48.57,1.4857,15.76,64.77,71.22,154.62,76.59,27550,382579.65
229,009420,한올바이오파마,48.5,1.485,18.64,31.82,101.32,70.43,55.55,61100,507154.6
230,249420,일동제약,48.14,1.4814,-4.4,22.96,54.28,222.99,73.96,36950,426271.7
231,086280,현대글로비스,47.93,1.4793,19.55,79.99,69.29,120.24,72.27,290500,418125.85
232,237690,에스티팜,47.91,1.4791,-1.61,41.99,55.5,90.05,46.48,147100,229046.2
233,104830,원익머트리얼즈,47.69,1.4769,27.66,57.38,100.42,143.04,82.12,48000,133569
234,373170,엠아이큐브솔루션,47.66,1.4766,-0.64,62.78,27.56,26.57,29.07,3420,419437.9
235,338840,와이바이오로직스,47.64,1.4764,2.98,17.69,123.9,207.1,87.92,25950,204181.05
236,156100,엘앤케이바이오,47.55,1.4755,-23.42,6.11,62.12,66.05,27.71,11640,361841.85
237,178320,서진시스템,47.44,1.4744,17.59,58.94,98.07,75.34,62.49,39100,1784301.1
238,099440,스맥,47.42,1.4742,-14.37,30.59,65.84,107.59,47.41,6020,1867472.3
239,034730,SK,47.25,1.4725,45.69,68.33,122.84,203.08,109.98,422500,301428.45
240,036930,주성엔지니어링,47.24,1.4724,67.46,109.72,111.3,65.73,88.55,56100,1646430
241,038460,바이오스마트,46.92,1.4692,27.66,87.5,66.39,76.17,64.43,5100,4028480.5
242,424980,마이크로투나노,46.67,1.4667,-2.31,51.85,65.28,120.66,58.87,12710,115712.65
243,039440,에스티아이,46.65,1.4665,31.61,61.26,124.55,111.4,82.21,40800,496829.1
244,011210,현대위아,46.65,1.4665,7.71,56.54,84.4,127.65,69.08,92200,240893.9
245,267260,HD현대일렉트릭,46.64,1.4664,27.41,39.4,123.77,231.64,105.55,1111000,180684.8
246,474610,RF시스템즈,46.53,1.4653,6.53,64.9,49.26,5.49,31.54,6530,654056.15
247,019180,티에이치엔,46.44,1.4644,9.86,33.06,55.45,170.1,67.12,8130,523546.15
248,010950,S-Oil,46.35,1.4635,15.67,40.54,88.25,104.13,62.15,113700,345770.8
249,394800,쓰리빌리언,46.35,1.4635,-6.28,24.3,140.99,126.36,71.34,14170,476575.8
250,022100,포스코DX,46.31,1.4631,-2.37,55.05,66.95,85.55,51.29,39150,937415.2
251,147760,피엠티,46.24,1.4624,24.82,45.48,80.12,53.17,50.9,4350,101946.35
252,389030,지니너스,46.04,1.4604,-11.07,95.09,110.28,159.62,88.48,3375,729380.1
253,224060,더코디,45.97,1.4597,5.97,30.51,19.13,11.11,16.68,3550,132059.6
254,215100,로보로보,45.83,1.4583,-22.65,22.91,86.12,132.36,54.69,9120,1088154.8
255,078890,가온그룹,45.83,1.4583,13.23,48.24,107.62,131.81,75.22,7360,621995.05
256,211270,AP위성,45.7,1.457,-6.14,57.39,51.91,35.97,34.78,17880,1059600.1
257,130660,한전산업,45.46,1.4546,97.64,116.71,88.72,122.27,106.33,24250,5745983.55
258,204320,HL만도,45.39,1.4539,-2.17,49,76.5,51.32,43.66,63100,793493.35
259,115610,이미지스,45.27,1.4527,18.62,51.67,93.56,-9.42,38.6,1682,3615936.1
260,014680,한솔케미칼,45.27,1.4527,24.53,42.24,89.76,208.12,91.16,330000,64797.2
261,396300,세아메카닉스,45.14,1.4514,12.35,73.33,38.3,93.62,54.4,4550,2664394.25
262,172670,에이엘티,45.12,1.4512,2.79,33.05,61.97,34.07,32.97,14010,213125.2
263,216080,제테마,44.39,1.4439,11.6,68.61,63.17,62.9,51.57,10100,521774.7
264,014910,성문전자,44.31,1.4431,-16.36,73.35,52.52,58.38,41.97,1815,1096503.6
265,264850,이랜시스,44.29,1.4429,-4.78,69.29,68.77,65.18,49.62,8160,1860512.5
266,016610,DB증권,43.99,1.4399,36.28,59.19,92.74,176.28,91.12,16190,322093.45
267,073490,이노와이어리스,43.97,1.4397,22.26,56.57,80.44,70.22,57.37,35150,177988.25
268,045100,한양이엔지,43.96,1.4396,38.7,56.91,81.5,101.72,69.71,34050,268324.95
269,079000,와토스코리아,43.89,1.4389,64.28,105.49,107.39,115.36,98.13,11220,73698.7
270,094820,일진파워,43.81,1.4381,13.92,71.68,72.5,105.75,65.96,18250,1532678.95
271,015760,한국전력,43.8,1.438,4.8,19.89,70.16,196.49,72.83,63300,2954127.2
272,089890,코세스,43.64,1.4364,-0.58,-1.72,103.25,240.19,85.28,25650,307080.25
273,138080,오이솔루션,43.63,1.4363,22.34,69.55,108.88,84.41,71.29,19990,327521.5
274,023590,다우기술,43.56,1.4356,29.77,56.87,69.94,177.86,83.61,57100,151111.5
275,222800,심텍,43.39,1.4339,6.53,3.54,115.12,168.77,73.49,55500,1074051.45
276,074430,아미노로직스,43.28,1.4328,-11.8,59.69,45.24,62.23,38.84,1525,570435.4
277,120110,코오롱인더,43.09,1.4309,36.66,67.54,85.87,94.78,71.21,67100,415415.3
278,000270,기아,42.7,1.427,32.73,81.98,99.03,120.79,83.63,206000,1607038.25
279,403870,HPSP,42.69,1.4269,20.78,50.35,67.83,66.54,51.37,43300,3431125.25
280,091580,상신이디피,42.46,1.4246,13.81,25.86,71.3,114.34,56.33,16890,343766.1
281,417970,모델솔루션,42.43,1.4243,-11.58,2.78,106.82,95.15,48.29,22150,108660.35
282,138490,코오롱ENP,42.3,1.423,36.59,62.53,89.17,116.15,76.11,12580,206664.4
283,298830,슈어소프트테크,42.29,1.4229,-8.12,61.9,70.99,73.65,49.6,8370,2286370.45
284,005940,NH투자증권,42.1,1.421,53.36,73.81,90.4,144.64,90.55,36500,1729867.95
