date,Daily Top20,Weekly Top20,Weekly Buffer 20/25
2026-02-02,1.650811623072782,1.685394180460283,1.6581777366984476
2026-02-03,1.7290912498962505,1.7653136731830814,1.7415358162642602
2026-02-04,1.7534218780523745,1.790153999316081,1.7659733186601314
2026-02-05,1.7203012514496292,1.7601497296304363,1.7358379630800582
2026-02-06,1.6972887519046271,1.7449986947438874,1.716816382535094
2026-02-09,1.7357750354194523,1.7845431592000047,1.7564626085999322
2026-02-10,1.7562146193928965,1.8012430830520356,1.7731687685203932
2026-02-11,1.7661511526511944,1.8092103528053267,1.7800341396077008
2026-02-12,1.7966108634995208,1.8411951595076028,1.8131504445464843
2026-02-13,1.7960491439551907,1.8406056002543882,1.81280053577045
2026-02-19,1.825486097375457,1.8704101273558176,1.8388987259459757
2026-02-20,1.8558729116846915,1.8979054840132092,1.8614029226894113
2026-02-23,1.8608042542789909,1.9027751946428726,1.866633246060769
2026-02-24,1.867942103505884,1.911464412655524,1.8758018647953678
2026-02-25,1.8918399438706601,1.93119421899866,1.8955798692795547
2026-02-26,1.9007607706555976,1.9442142377835159,1.9110933693852201
2026-02-27,1.8903902761187932,1.9300491480355149,1.8973753306101355
2026-03-03,1.83539936132876,1.8735461219836373,1.842101543420978
2026-03-04,1.8230494229669807,1.8609395037119074,1.8289068612875568
