date,Daily Top20,Weekly Top20,Weekly Buffer 20/25,Weekly Score50 MADScale,Biweekly Score50 MADScale
2022-06-09,1.0,1.0,1.0,0.9769363020093904,0.9835055372545022
2022-06-10,1.0,1.0,1.0,0.9769363020093904,0.9835055372545022
2022-06-13,1.0,1.0,1.0,0.9639134402158832,0.9835055372545022
2022-06-14,1.0,1.0,1.0,0.9636049879150141,0.9835055372545022
2022-06-15,1.0,1.0,1.0,0.9636049879150141,0.9835055372545022
2022-06-16,1.0,1.0,1.0,0.9636049879150141,0.9835055372545022
2022-06-17,1.0,1.0,1.0,0.9636049879150141,0.9835055372545022
2022-06-20,1.0,1.0,1.0,0.9562054293958847,0.975953161677297
2022-06-21,1.0,1.0,1.0,0.955899443658478,0.9756408566655602
2022-06-22,1.0,1.0,1.0,0.955899443658478,0.9756408566655602
2022-06-23,1.0,1.0,1.0,0.955899443658478,0.9756408566655602
2022-06-24,1.0,1.0,1.0,0.955899443658478,0.9756408566655602
2022-06-27,1.0,1.0,1.0,0.9629611767842456,0.9756408566655602
2022-06-28,1.0,1.0,1.0,0.9626530292076747,0.9756408566655602
2022-06-29,1.0,1.0,1.0,0.9626530292076747,0.9756408566655602
2022-06-30,1.0,1.0,1.0,0.9626530292076747,0.9756408566655602
2022-07-01,1.0,1.0,1.0,0.9626530292076747,0.9756408566655602
2022-07-04,1.0,1.0,1.0,0.9597176296531834,0.9726658535760704
2022-07-05,1.0,1.0,1.0,0.9594105200116944,0.9723546005029261
2022-07-06,1.0,1.0,1.0,0.9594105200116944,0.9723546005029261
2022-07-07,1.0,1.0,1.0,0.9594105200116944,0.9723546005029261
2022-07-08,1.0,1.0,1.0,0.9594105200116944,0.9723546005029261
2022-07-11,1.0,1.0,1.0,0.9579475466133094,0.9723546005029261
2022-07-12,1.0,1.0,1.0,0.9576410033983931,0.9723546005029261
2022-07-13,1.0,1.0,1.0,0.9576410033983931,0.9723546005029261
2022-07-14,1.0,1.0,1.0,0.9576410033983931,0.9723546005029261
2022-07-15,1.0,1.0,1.0,0.9576410033983931,0.9723546005029261
2022-07-18,1.0,1.0,1.0,0.9651262994133946,0.9799549037381511
2022-07-19,1.0,1.0,1.0,0.9648174589975823,0.9796413181689548
2022-07-20,1.0,1.0,1.0,0.9648174589975823,0.9796413181689548
2022-07-21,1.0,1.0,1.0,0.9648174589975823,0.9796413181689548
2022-07-22,1.0,1.0,1.0,0.9648174589975823,0.9796413181689548
2022-07-25,1.0,1.0,1.0,0.9638504203131496,0.9796413181689548
2022-07-26,1.0,1.0,1.0,0.9635419881786494,0.9796413181689548
2022-07-27,1.0,1.0,1.0,0.9635419881786494,0.9796413181689548
2022-07-28,1.0,1.0,1.0,0.9635419881786494,0.9796413181689548
2022-07-29,1.0,1.0,1.0,0.9635419881786494,0.9796413181689548
2022-08-01,1.0,1.0,1.0,0.9636338391234389,0.9797347038041764
2022-08-02,1.0,1.0,1.0,0.9633254762949194,0.979421188698959
2022-08-03,1.0,1.0,1.0,0.9633254762949194,0.979421188698959
2022-08-04,1.0,1.0,1.0,0.9633254762949194,0.979421188698959
2022-08-05,1.0,1.0,1.0,0.9633254762949194,0.979421188698959
2022-08-08,1.0,1.0,1.0,0.963416272938309,0.979421188698959
2022-08-09,1.0,1.0,1.0,0.9631079797309687,0.979421188698959
2022-08-10,1.0,1.0,1.0,0.9631079797309687,0.979421188698959
2022-08-11,1.0,1.0,1.0,0.9631079797309687,0.979421188698959
2022-08-12,1.0,1.0,1.0,0.9631079797309687,0.979421188698959
2022-08-16,1.0,1.0,1.0,0.9639385536961791,0.980265831000164
2022-08-17,1.0,1.0,1.0,0.9636300933589963,0.979952145934244
2022-08-18,1.0,1.0,1.0,0.9636300933589963,0.979952145934244
2022-08-19,1.0,1.0,1.0,0.9636300933589963,0.979952145934244
2022-08-22,1.0,1.0,1.0,0.9593740855119789,0.979952145934244
2022-08-23,1.0,1.0,1.0,0.9590670858046151,0.979952145934244
2022-08-24,1.0,1.0,1.0,0.9590670858046151,0.979952145934244
2022-08-25,1.0,1.0,1.0,0.9590670858046151,0.979952145934244
