SignalDate,Ticker,R1M,R3M,R6M,R12M,Rank3M
2018-04-30,LQD,-0.015659688834410934,-0.03232276170273096,-0.03371175231648538,-0.0004533583503353311,6
2018-04-30,VNQ,0.008215148498338154,-0.032977720354192885,-0.05084894902446879,-0.038831438808424545,7
2018-04-30,EFA,0.015212264208509962,-0.04198281833663675,0.026716032553499858,0.13867756497595973,8
2018-04-30,SPY,0.00516792728904325,-0.05793061570308944,0.038019774982930965,0.13222300658303832,9
2018-04-30,EEM,-0.028168952617034337,-0.08054089958440658,0.029192900737627037,0.19450180765539127,10
2018-05-31,VNQ,0.03679853383250653,0.08598681376848805,-0.041459297546005636,0.003812724479206331,1
2018-05-31,PDBC,0.022246294010553447,0.08275854885258083,0.11171075886704118,0.23034884130893563,2
2018-05-31,TLT,0.020044018027776778,0.027304853095052817,-0.018900282847186145,-0.0007638589290724918,3
2018-05-31,IEF,0.009861415340138402,0.00849301454915019,-0.0205909025436245,-0.026551994886990338,4
2018-05-31,HYG,0.0005044082598453237,0.0029713711259604647,-0.0028273897304768036,0.012518529005466794,5
2018-05-31,SPY,0.024309018548418937,0.0013809024597715158,0.03171807470850574,0.14360673941603896,6
2018-05-31,LQD,0.005213476212590162,-0.005018603285428469,-0.027474689992878054,-0.008461051067261471,7
2018-05-31,EFA,-0.018942401854377677,-0.012380616300681435,0.00037123952745532485,0.07889035131819222,8
2018-05-31,GLD,-0.011959209467577336,-0.015200012207031266,0.016515276838978687,0.02056040184934682,9
2018-05-31,EEM,-0.02621498019508739,-0.048521562224151604,0.006125888300706039,0.13100253086651414,10
2018-06-29,VNQ,0.04202187739968544,0.08924212803199505,0.00029508718367265985,0.023151616724656376,1
2018-06-29,PDBC,-0.020169815310191685,0.038829458774908954,0.057879713592531745,0.21699255796855144,2
2018-06-29,SPY,0.005751030472622709,0.03552384885024962,0.025217692454460705,0.1428978950956683,3
2018-06-29,HYG,0.000987817731529006,0.006295098005602018,-0.004289059012684837,0.012176848871056745,4
2018-06-29,TLT,0.006458156242260982,0.005194405434476357,-0.030144124001107442,-0.002212368655248209,5
2018-06-29,IEF,0.001974253764021272,-0.0010612498522811764,-0.02046679309597388,-0.019634928898842996,6
2018-06-29,LQD,-0.004872401985646424,-0.015348960085787122,-0.04388242259844022,-0.01800868087985774,7
2018-06-29,EFA,-0.015841003761641437,-0.019795644411484736,-0.02857869333100005,0.05866583131676362,8
2018-06-29,GLD,-0.03614944763120931,-0.05676126351603428,-0.04043671603961563,0.005338119816405751,9
2018-06-29,EEM,-0.045456755550213224,-0.09666369016220389,-0.07442547847873693,0.06967888605994244,10
2018-07-31,VNQ,0.006015679080266345,0.08686589439471026,0.05102353486685174,0.01672464195394263,1
2018-07-31,SPY,0.03704659825803125,0.0683652509302668,0.006474194148090806,0.1613668290187824,2
2018-07-31,HYG,0.016777077552210695,0.018294845357594847,0.011951809401321123,0.018775349003851582,3
2018-07-31,LQD,0.013438633304540204,0.01375854758089523,-0.019008928376668677,-0.012371505279445083,4
2018-07-31,TLT,-0.0143696416528315,0.01187929315731795,-0.01191277050975148,-0.0100329504554999,5
2018-07-31,IEF,-0.005277318714801971,0.006515255983863932,-0.004225048065087722,-0.02845024094266302,6
2018-07-31,EFA,0.028520245975275582,-0.006946566290815914,-0.04863774819680189,0.06071434388875341,7
2018-07-31,PDBC,-0.024918725235677286,-0.02333151225628116,0.0,0.13971981040874248,8
2018-07-31,EEM,0.03531044237853842,-0.037658328499335036,-0.11516619242956005,0.046514563423222244,9
2018-07-31,GLD,-0.022418909632539785,-0.06902639639540353,-0.0913435450272636,-0.03942030754642223,10
2018-08-31,SPY,0.03191961669770493,0.07630318611804232,0.0777894558352128,0.1949509793204145,1
2018-08-31,VNQ,0.025750926420894604,0.0752847941919943,0.16774510753826832,0.04563636008830718,2
2018-08-31,HYG,0.007078043277694901,0.024985369256016243,0.02803098118675562,0.025315090335986,3
2018-08-31,LQD,0.00019881917565345297,0.008701262183632874,0.0036389907152221124,-0.01882015882736221,4
2018-08-31,IEF,0.01013969163460815,0.0067926102143629485,0.015343314500890548,-0.032697785410330193,5
2018-08-31,TLT,0.013121264475251193,0.005011951309683127,0.03245365499896624,-0.030104091869736394,6
2018-08-31,EFA,-0.022357806669656366,-0.010403732807573118,-0.02265554448426932,0.03746420350992796,7
2018-08-31,PDBC,0.008888928879892344,-0.03609332678066701,0.043678190724283805,0.14636234347375443,8
2018-08-31,EEM,-0.03767270311801918,-0.04898140700741749,-0.09512631484363221,-0.016049212148821157,9
2018-08-31,GLD,-0.021381117106768044,-0.0779041141897876,-0.09191998291015613,-0.09783816236251452,10
2018-09-28,SPY,0.005945744240034134,0.07651155880859539,0.11475339270925833,0.1783134455439115,1
2018-09-28,HYG,0.0052450054595900575,0.029344618248004606,0.03582444350141478,0.02453820708512855,2
2018-09-28,PDBC,0.033590259082871166,0.01679307666958607,0.05627460152274044,0.15885088463312647,3
2018-09-28,EFA,0.009652723694180576,0.015230842117343046,-0.004866306628784178,0.023310707336521297,4
2018-09-28,LQD,-0.001407523215058104,0.012213402331468615,-0.0033230207792158684,-0.019715733414763292,5
2018-09-28,VNQ,-0.02664385380966139,0.004427148826872562,0.09406436504129201,0.018938905281837615,6
2018-09-28,IEF,-0.012050893373751093,-0.007299981928033494,-0.008353484675571843,-0.03037693355808979,7
2018-09-28,EEM,-0.005791086369474119,-0.009462203332030628,-0.10521124200309528,-0.021310546076257597,8
2018-09-28,TLT,-0.028643211434468685,-0.030038978332678767,-0.02500060753049982,-0.03548004549400041,9
2018-09-28,GLD,-0.006607347245927042,-0.04964179784155964,-0.10358533018889937,-0.07254482284907593,10
2018-10-31,IEF,-0.0030302344142071336,-0.005057466835356905,0.001424838457444677,-0.03148504135400121,1
2018-10-31,GLD,0.02119545356837582,-0.007241972181749601,-0.07576848133465108,-0.04574456556581774,2
2018-10-31,HYG,-0.01976662868868939,-0.007650774528220605,0.01050410109251465,0.0034349410107097356,3
2018-10-31,PDBC,-0.05487488060852308,-0.014444536209514913,-0.03743903559218742,0.056994079947080056,4
2018-10-31,LQD,-0.020492205663856677,-0.021676414799512322,-0.008216103203019354,-0.04165087628331787,5
2018-10-31,VNQ,-0.029251301045834288,-0.030784143633477923,0.053407658591335005,-0.0001570137423607676,6
2018-10-31,SPY,-0.06910442623479596,-0.03367905850585451,0.03238371513856442,0.0716347116841749,7
2018-10-31,TLT,-0.029305543254706468,-0.044737432225242735,-0.03338958814043402,-0.06338447351945797,8
2018-10-31,EFA,-0.08133556585917356,-0.0932055341198762,-0.09950464198925757,-0.0754469786903671,9
2018-10-31,EEM,-0.087604797904694,-0.12706189739804585,-0.1599352872254165,-0.135411361452205,10
2018-11-30,GLD,0.003386881324189961,0.01788387579149653,-0.061413465900107767,-0.04591244945211059,1
2018-11-30,IEF,0.013300624239856118,-0.0019440892307812652,0.004835315543215035,-0.015855150511527527,2
2018-11-30,VNQ,0.04673158407450595,-0.010959851448014257,0.06349983258334158,0.01940787658414167,3
2018-11-30,HYG,-0.003991904441786653,-0.018558820949019728,0.005962849312629137,0.0031186002832412907,4
2018-11-30,LQD,-0.0035849698856847967,-0.025377449043065714,-0.016897002697108365,-0.043907452779074596,5
2018-11-30,TLT,0.01787231093511643,-0.040257714939653355,-0.035447533337086945,-0.053677847777967136,6
2018-11-30,SPY,0.01854940263215532,-0.046199333956325805,0.026578695784317485,0.059139795551364616,7
2018-11-30,EEM,0.049029451487914155,-0.04841338085026403,-0.09502343234564958,-0.0894796469774427,8
2018-11-30,EFA,0.0049629994885960205,-0.06786461082840822,-0.07756229835783268,-0.07721985302136802,9
2018-11-30,PDBC,-0.10738434406413422,-0.12802865450290735,-0.15950100121931177,-0.06560822023853274,10
2018-12-31,GLD,0.04942010593064916,0.07529263659921148,0.021913176912635723,-0.019409636039321887,1
2018-12-31,TLT,0.05853527239680467,0.04587837662345007,0.01446125872944104,-0.01611878724801874,2
2018-12-31,IEF,0.028042878813139493,0.038559845686282346,0.030978377581591277,0.009877556441205915,3
2018-12-31,LQD,0.01859425725750663,-0.0058557855406379256,0.00628609772605615,-0.037872174069293885,4
2018-12-31,HYG,-0.02088735812855591,-0.04407237992424007,-0.016021048840393237,-0.020241392629156585,5
2018-12-31,VNQ,-0.07951940011814118,-0.06468739853382655,-0.06054663044748654,-0.060269409798473506,6
2018-12-31,EEM,-0.03488873815655391,-0.07626359996382281,-0.08500418160616319,-0.1531031831961679,7
2018-12-31,EFA,-0.05349759846389135,-0.12616648902841743,-0.1128572687859658,-0.1382106488421575,8
2018-12-31,SPY,-0.08804841027678523,-0.13532112575841138,-0.06916319722132613,-0.0456896410035601,9
2018-12-31,PDBC,-0.03878692076115353,-0.18908846649056954,-0.1754707669360941,-0.12774725107768536,10
2019-01-31,EEM,0.1034304370118928,0.11714622921618645,-0.024800490339094372,-0.1371105047259149,1
2019-01-31,GLD,0.028865979381443196,0.08336950366399765,0.0755237718559072,-0.02271838222650535,2
2019-01-31,TLT,0.00378566091657917,0.08153261844865156,0.03314762623141565,0.020839975657426457,3
2019-01-31,VNQ,0.11854611659180536,0.0777148393775633,0.04453831096623362,0.09783434789558187,4
2019-01-31,LQD,0.033682598391370444,0.04912853243252879,0.02638718718551769,0.00687666665757769,5
2019-01-31,IEF,0.006526362695479682,0.04851511049182089,0.04321228009413791,0.0388046580686503,6
2019-01-31,HYG,0.04944547566098212,0.02342354923690282,0.015593566414820126,0.027731747149817965,7
2019-01-31,EFA,0.06634918259560463,0.01431122782135752,-0.08022819193151953,-0.1249638215308716,8
2019-01-31,SPY,0.08006581141417812,0.0032382967973976218,-0.03054982449575583,-0.024273415842640533,9
2019-01-31,PDBC,0.07299259809322134,-0.07937895701654685,-0.09267690100716275,-0.09267690100716275,10
2019-02-28,GLD,-0.006092201492829519,0.07313481808278732,0.09232662787691015,-0.00808001708984385,1
2019-02-28,PDBC,0.029066188570024076,0.06135264547545782,-0.07453090567786613,-0.034108090066633734,2
2019-02-28,LQD,-0.002038543700058626,0.05075676944783658,0.02409124307451771,0.027817901599606287,3
2019-02-28,EEM,-0.015313226313047101,0.0486255792181689,-0.002141930317849039,-0.09706449122369243,4
2019-02-28,TLT,-0.013764175342682816,0.04791750634180092,0.0057307420912202645,0.03837038061690312,5
2019-02-28,HYG,0.012145367441176669,0.04000500488883452,0.020703738217018097,0.04931506550023057,6
2019-02-28,VNQ,0.0069537840095534875,0.03675961641493819,0.02539688503173032,0.19740219578078322,7
2019-02-28,EFA,0.025366984406707038,0.03490501187636186,-0.035328413998996555,-0.057183574028352835,8
2019-02-28,IEF,-0.005255309613731773,0.02931431600956258,0.02731323713271938,0.043075627220974466,9
2019-02-28,SPY,0.03241546329738387,0.016895919146519223,-0.030083995020955823,0.04536524321222757,10
2019-03-29,VNQ,0.042164979262303115,0.17381568311134798,0.09788460021266832,0.20115641802028583,1
2019-03-29,SPY,0.01810099832042278,0.13526064556262063,-0.01836410302413405,0.09428194655904254,2
2019-03-29,EFA,0.00917997912410895,0.10343662793229469,-0.03578009727927911,-0.040472286983494477,3
2019-03-29,PDBC,-0.0018027977438526133,0.10218978934379286,-0.10622158770478884,-0.055924563703248276,4
2019-03-29,EEM,0.01131018180465948,0.09882224681382668,0.015022106551467962,-0.09176962993941018,5
2019-03-29,HYG,0.012908551241752164,0.0759027283853968,0.02848513457846913,0.06533004217422067,6
2019-03-29,LQD,0.029289779761682677,0.06179000725962558,0.0555723926879208,0.05206470369305238,7
2019-03-29,TLT,0.055716566756796926,0.04512707406957217,0.09307580759310041,0.06574824832638138,8
2019-03-29,IEF,0.026551315159695887,0.027820907657275296,0.06745352324967424,0.05853656660132289,9
2019-03-29,GLD,-0.01596899557748599,0.006268058855509073,0.08203263413231099,-0.030050073549449108,10
2019-04-30,SPY,0.04085181268458271,0.09404268546946404,0.09758552039403612,0.1331294172266897,1
2019-04-30,EFA,0.029293917291491,0.06509258672922313,0.08033536938874408,-0.027163014770615335,2
2019-04-30,VNQ,-0.001611041013293013,0.04772132370782112,0.12914481809222234,0.18944979903706693,3
2019-04-30,PDBC,0.012040932619738598,0.03957956868825896,-0.04294117320992674,-0.07877253268993745,4
2019-04-30,HYG,0.009861429044495384,0.03532074033271715,0.059571626669887356,0.07070147415118799,5
2019-04-30,LQD,0.004363703170640276,0.031673886491307535,0.08235851048358866,0.07346574125878935,6
2019-04-30,TLT,-0.019911039627044436,0.02045441309367657,0.10365473340068587,0.06680415640319648,7
2019-04-30,EEM,0.023532112976371478,0.019257597345647692,0.13865978147464064,-0.043452097727536,8
2019-04-30,IEF,-0.0051858963361608446,0.015860858566876912,0.06514546036456514,0.06666312057926516,9
2019-04-30,GLD,-0.006638842503124187,-0.028456938290643663,0.05254012455226609,-0.0272092422288438,10
2019-05-31,TLT,0.06839234176835873,0.10546144523986634,0.15843240105276402,0.11736882989768449,1
2019-05-31,IEF,0.03048590950860408,0.052360782511928994,0.08321001904655412,0.088447681288216,2
2019-05-31,LQD,0.016505384440981707,0.05084425253631908,0.10418171198788917,0.08552435062233221,3
2019-05-31,VNQ,0.0013827436800413206,0.04192473419084797,0.08022548775294003,0.14881962537751003,4
2019-05-31,HYG,-0.019335613097923754,0.003118931060458019,0.04324870880161402,0.04946944364779293,5
2019-05-31,GLD,0.0175742981554865,-0.005322978015049218,0.06742254503894873,0.0018684269681932264,6
2019-05-31,SPY,-0.06377112919681815,-0.00788550303559532,0.008877183289204726,0.035691823027587555,7
2019-05-31,EFA,-0.05032952328834828,-0.013536616681246727,0.020895899429090647,-0.058287132914716544,8
2019-05-31,EEM,-0.07329838176340431,-0.040763326876529726,0.005880111961408474,-0.089702068805391,9
2019-05-31,PDBC,-0.06008333652262676,-0.05048074606502739,0.007774772093766202,-0.1529663130587532,10
2019-06-28,GLD,0.08002914919848991,0.09171374982452263,0.09855667586179129,0.12262954264850778,1
2019-06-28,TLT,0.009501715437755909,0.05706897140795575,0.10477140117732908,0.12074778624664173,2
2019-06-28,LQD,0.03246765927469286,0.05408868038080117,0.11922082759382024,0.12625635909311228,3
2019-06-28,SPY,0.06958654297897149,0.04228589972711805,0.183266163385025,0.10142769236150473,4
2019-06-28,IEF,0.012171638871224078,0.03761957360426682,0.06648709194489233,0.09952513176505451,5
2019-06-28,EFA,0.05911637973338779,0.035275717802979,0.1423611470327053,0.01343738801139116,6
2019-06-28,HYG,0.03154522240581148,0.021575481391381768,0.09911584768061288,0.0815068590036716,7
2019-06-28,VNQ,0.015543463980154382,0.01530935583324422,0.19178604508674235,0.11962741584240377,8
2019-06-28,EEM,0.06207738026340848,0.0073898109337406925,0.10694233546756893,0.012847608155933221,9
2019-06-28,PDBC,0.036075901725367565,-0.0144492340764657,0.08626399108087401,-0.10434358452914949,10
2019-07-31,GLD,7.514839229982861e-05,0.099092492310489,0.06781568508109981,0.14846115326532394,1
2019-07-31,TLT,0.002564853816735768,0.08131020921870591,0.10342777492047506,0.1400037863769017,2
2019-07-31,LQD,0.0025398960719267283,0.05217457853514196,0.08550103670470355,0.1141443557503039,3
2019-07-31,IEF,0.0003830487684695072,0.0434281426862797,0.059977808882125894,0.10578186685311075,4
2019-07-31,VNQ,0.017048076303809,0.0342847022782522,0.08364213736172021,0.13190572785165067,5
2019-07-31,SPY,0.015119313616621666,0.01651794638695847,0.11211402389309266,0.07813913564388986,6
2019-07-31,HYG,0.001566498561936358,0.013184332509850627,0.048970753227608466,0.0653279483352669,7
2019-07-31,EFA,-0.019473718462144074,-0.01377533385703067,0.05042058075837974,-0.03385276320352182,8
2019-07-31,PDBC,-0.008552167639511943,-0.03450331003237406,0.0037106325264861795,-0.08931015840400758,9
2019-07-31,EEM,-0.026567047454066017,-0.04191922696952133,-0.02346889321789336,-0.04768734349746817,10
2019-08-30,GLD,0.0791231345612986,0.16557202518263114,0.1593677109176277,0.26640822213602466,1
2019-08-30,TLT,0.11049098236998911,0.12391786194806409,0.2424478640000074,0.24956801227037917,2
2019-08-30,LQD,0.03886064793213451,0.07531428866543433,0.129987839914252,0.15721065163687542,3
2019-08-30,VNQ,0.03746170875385957,0.07154909682208799,0.11647350787879707,0.14482845719936766,4
2019-08-30,SPY,-0.01674316697091094,0.06757893059227515,0.059160533694352146,0.02729675347229832,5
2019-08-30,IEF,0.039515936193187606,0.05257158063624212,0.1076850522481736,0.1379395167485966,6
2019-08-30,HYG,0.00689689378288838,0.04028673913242309,0.04353132175488583,0.06513632106175793,7
2019-08-30,EFA,-0.01923951372076982,0.018511375120526363,0.004724177050030143,-0.03077113463159442,8
2019-08-30,EEM,-0.037826354006814555,-0.005246076620802009,-0.04579555596121865,-0.047839395389331574,9
2019-08-30,PDBC,-0.048675356552890015,-0.022784859527146928,-0.07211540888425705,-0.14127148782464993,10
2019-09-30,TLT,-0.0267990038345024,0.08350284712665634,0.14533724012976634,0.2519404287212972,1
2019-09-30,VNQ,0.019270820361033447,0.0754820110745329,0.091946947874326,0.19883173832044787,2
2019-09-30,GLD,-0.0339478600543478,0.04256755479618013,0.13818533469192107,0.23155367582746544,3
2019-09-30,LQD,-0.007559292894083192,0.033626248161531924,0.08953372793154779,0.1500817241068939,4
2019-09-30,IEF,-0.01186071159256974,0.027580000016289574,0.06623712146117477,0.13815857192332204,5
2019-09-30,SPY,0.019457755839113577,0.017544235113024387,0.0605720086069208,0.041095554976350535,6
2019-09-30,HYG,0.004390017850386396,0.01290141604251227,0.03475525169564175,0.06423039429596988,7
2019-09-30,EFA,0.03164038095772059,-0.007911233226688186,0.02708541014551269,-0.009663805743621912,8
2019-09-30,PDBC,0.011657964222062889,-0.04581558361561644,-0.059602817600070246,-0.15949329938770074,9
2019-09-30,EEM,0.016919598196907915,-0.047541376112646194,-0.04050288695990789,-0.0260892190919938,10
2019-10-31,VNQ,0.01126034265865905,0.06936174639356407,0.10602449549641935,0.2488618277728465,1
2019-10-31,GLD,0.02563546974700759,0.0692139140996999,0.17516498566089234,0.23690830037697763,2
2019-10-31,TLT,-0.011131725536973947,0.06870053018013267,0.15559679388122105,0.27537987146966647,3
2019-10-31,EFA,0.03389080663680577,0.0460825728463381,0.03167243616335824,0.11455222241072693,4
2019-10-31,LQD,0.004451845324859205,0.03559748236450666,0.08962934453892912,0.17936959433436428,5
2019-10-31,IEF,0.001879136668750725,0.029116761366342336,0.07380939091980188,0.14376319803506554,6
2019-10-31,SPY,0.022104759664747453,0.0245463680254987,0.04146977000349694,0.14310213948394535,7
2019-10-31,EEM,0.04184006854422995,0.019391788002490973,-0.023340327729651666,0.1120830890024489,8
2019-10-31,HYG,-0.00011534530896573081,0.011200538426452633,0.024532542559206894,0.08556561269569452,9
2019-10-31,PDBC,0.017925851880364663,-0.02033273643198219,-0.05413449975543705,-0.09475107403473282,10
2019-11-29,SPY,0.0361981789282686,0.0797108599846219,0.1526765652512483,0.1629090863941547,1
2019-11-29,EFA,0.011272512137359358,0.07862680659041499,0.09859367202226554,0.12154977490627794,2
2019-11-29,EEM,-0.0009394308491117442,0.058472287357497654,0.052919460637024685,0.05911074495191615,3
2019-11-29,PDBC,-0.0012579810961250715,0.028497335173209848,0.005063167867243479,0.012877304937249923,4
2019-11-29,VNQ,-0.013043590084494516,0.017303502593141618,0.09009064939762745,0.1775437034404712,5
2019-11-29,HYG,0.005680076909054588,0.009978520675097302,0.05066726186688553,0.0961072643227554,6
2019-11-29,LQD,0.004749871421636964,0.0015938512267938965,0.07702817966361275,0.18923481928016783,7
2019-11-29,IEF,-0.006871759331779526,-0.016806878015969473,0.03488113847741259,0.12099361772103778,8
2019-11-29,GLD,-0.03208588289288572,-0.04097390879755436,0.11781398332581738,0.19317984696176893,9
2019-11-29,TLT,-0.004071362472381934,-0.04155055750580905,0.07721844819338508,0.24788475339899563,10
2019-12-31,EEM,0.07730271862723748,0.12132274250950692,0.0680135162641986,0.18222937600442246,1
2019-12-31,SPY,0.029055246458072448,0.0898755919615355,0.10899662559085521,0.31223818236983036,2
2019-12-31,EFA,0.02995396461395594,0.0768635818184571,0.06834426286936468,0.22043497755725738,3
2019-12-31,PDBC,0.05755712915936151,0.07516050641704841,0.025901400335089697,0.11439974958345189,4
2019-12-31,GLD,0.03655877893383952,0.02901993894286603,0.07282280158017818,0.17855665069265458,5
2019-12-31,HYG,0.01911298837785247,0.02478341093585268,0.03800456807380104,0.14088727073478413,6
2019-12-31,LQD,0.005273689081387589,0.014545190029711552,0.048660538360739025,0.1736827156090872,7
2019-12-31,VNQ,0.007690237655937127,0.005745271833831556,0.08166094758055187,0.28910842284180394,8
2019-12-31,IEF,-0.009280921002319586,-0.014240000659457297,0.012947260138412409,0.08029517775856188,9
2019-12-31,TLT,-0.03197487113928965,-0.04664797022141798,0.03295963857907047,0.14118426727262734,10
2020-01-31,SPY,-0.0004033909323984952,0.0658750345587209,0.09203839542619052,0.21447121418317705,1
2020-01-31,GLD,0.04499655849690343,0.048444916872109944,0.1210118932867632,0.19703408281406554,2
2020-01-31,TLT,0.07691100581451571,0.03823261378434539,0.10955974480163477,0.22431904034779793,3
2020-01-31,LQD,0.024460523129583356,0.03475492723127127,0.07158959750497296,0.1632116190136239,4
2020-01-31,HYG,-0.00466240259123063,0.020123124522236413,0.03154905277816056,0.08206478688393304,5
2020-01-31,IEF,0.03465762101972736,0.01801111380095466,0.04765230046978153,0.1104881899222776,6
2020-01-31,EFA,-0.028225936285521724,0.012165010320536851,0.05880817814114758,0.11219390139474616,7
2020-01-31,EEM,-0.06151103280028525,0.010086916685545955,0.02967430803800175,0.005508991653449646,8
2020-01-31,VNQ,0.01228549497822029,0.00676483332043909,0.07659580036717006,0.16664457418453194,9
2020-01-31,PDBC,-0.08635253976185853,-0.034981119477707656,-0.05460259402725387,-0.051094571662195776,10
2020-02-28,TLT,0.0662651600441293,0.11155681480150292,0.06537100944711915,0.32366793505510505,1
2020-02-28,GLD,-0.006361728631845698,0.07630932994258965,0.032208729619565224,0.19670947204822764,2
2020-02-28,IEF,0.029617487927037667,0.055414600805526515,0.03767637635351484,0.1494186111578386,3
2020-02-28,LQD,0.010913830609404318,0.041102962023025214,0.04276232525626433,0.17830874746028869,4
2020-02-28,HYG,-0.012895360765604935,0.001280916194631887,0.011272218518460386,0.05529423484456464,5
2020-02-28,EEM,-0.03775814822692625,-0.027138158410833446,0.029747298749712714,-0.01741055129609348,6
2020-02-28,VNQ,-0.07026493488085384,-0.051604955940274144,-0.03519439983606398,0.0771798928361378,7
2020-02-28,SPY,-0.07916607200963632,-0.052793264088996206,0.02270939941369665,0.08321343329724118,8
2020-02-28,EFA,-0.07765261897946718,-0.07683860163800937,-0.004253368917264133,0.00045071446494171497,9
2020-02-28,PDBC,-0.06477193694035566,-0.09635048754896403,-0.07059888451353924,-0.13762302597432996,10
2020-03-31,TLT,0.06376666964472899,0.2214942109962923,0.16451398541610285,0.33376123414899395,1
2020-03-31,IEF,0.037226671014192414,0.1049592120914955,0.08922459218263934,0.16137169379353944,2
2020-03-31,GLD,-0.002224031676743232,0.03603925385052187,0.06610504973967646,0.213425132854701,3
2020-03-31,LQD,-0.06311872014213593,-0.029727042378628443,-0.015614237829335464,0.07252148918054213,4
2020-03-31,HYG,-0.10028036451394562,-0.11602333479066218,-0.09411537783907442,-0.06263112978866014,5
2020-03-31,SPY,-0.1248712336221961,-0.19447681243971315,-0.1220799391189894,-0.06890255763511632,6
2020-03-31,EFA,-0.14106681689090084,-0.23012679628286425,-0.1709515842991145,-0.14849646792936844,7
2020-03-31,EEM,-0.15770005857323843,-0.23935820636276972,-0.14707505789135045,-0.18162098040686303,8
2020-03-31,VNQ,-0.1939182084796297,-0.24135022091409042,-0.2369915717065656,-0.1668352755225977,9
2020-03-31,PDBC,-0.16466440309078212,-0.28623184122447287,-0.23258466494654007,-0.2783247811852282,10
2020-04-30,TLT,0.012189748488024676,0.14808364993241274,0.1919778887124004,0.3774458265733567,1
2020-04-30,IEF,0.002752703220345598,0.07088645979426333,0.09017431768951933,0.17063942007459332,2
2020-04-30,GLD,0.07261060302877431,0.06341660151733652,0.11493373037826538,0.3102310812728195,3
2020-04-30,LQD,0.04845795825079913,-0.0069989217486020605,0.027512758466599063,0.11960805351334725,4
2020-04-30,HYG,0.04883591695221434,-0.06851054493178954,-0.04976606663630179,-0.02645441222485434,5
2020-04-30,SPY,0.1269837968018135,-0.09182206892901013,-0.03199581633424098,0.00814709452480078,6
2020-04-30,EEM,0.07354238625136889,-0.1298979159442144,-0.12112126871442386,-0.14163458633724968,7
2020-04-30,EFA,0.05817438616512005,-0.16167745653303034,-0.1514792541398159,-0.12460453498327406,8
2020-04-30,VNQ,0.08962055123872292,-0.18339204247660423,-0.17786782575581428,-0.09070167675020024,9
2020-04-30,PDBC,-0.02876483869441948,-0.24124264227424796,-0.26778482405944226,-0.3074229263223237,10
2020-05-29,GLD,0.02588161543682088,0.09792423710170639,0.1817060999626665,0.3209276027196848,1
2020-05-29,TLT,-0.017619210820188802,0.05776251942655941,0.1757631369101993,0.2665537417853914,2
2020-05-29,IEF,0.003274393619253857,0.04348748557900772,0.1013119280379311,0.13972694190664847,3
2020-05-29,SPY,0.04764499664790578,0.03324610076978596,-0.021302333497078885,0.12812186464399877,4
2020-05-29,LQD,0.02460232101515114,0.006447017282963596,0.047814970812532165,0.12852625063850298,5
2020-05-29,HYG,0.029465756021219258,-0.0285361267967027,-0.02729176298901681,0.021992699975695196,6
2020-05-29,EFA,0.05426901962176123,-0.04177373491336622,-0.1154025011754356,-0.02818678550461018,7
2020-05-29,EEM,0.029748985172056264,-0.0688549490946091,-0.09412451098954311,-0.04618606870680875,8
2020-05-29,VNQ,0.017343156115967595,-0.10644381611034359,-0.1525557436101287,-0.07620894022367564,9
2020-05-29,PDBC,0.07491297640177952,-0.1279152519317388,-0.2119410425921313,-0.20795096780149047,10
2020-06-30,SPY,0.01773442296606964,0.20161759566123516,-0.032069164114433946,0.07343203080242877,1
2020-06-30,EEM,0.06604905998837984,0.17849504364097735,-0.10358741621234102,-0.04261924436546671,2
2020-06-30,EFA,0.03511185471625722,0.15477127440968008,-0.11097253940969987,-0.050212612945032764,3
2020-06-30,VNQ,0.02424882120470695,0.13539826560643564,-0.1386303566231526,-0.06829009532787711,4
2020-06-30,GLD,0.02737702630176453,0.13049639761692866,0.17123864426774582,0.2565315236622927,5
2020-06-30,LQD,0.021275649442166644,0.09710787620895633,0.0644941038789657,0.11629296005554846,6
2020-06-30,PDBC,0.048622380010328925,0.0947547159174067,-0.21859894210880737,-0.19835956048610504,7
2020-06-30,HYG,-0.005835025576433672,0.07344034581931114,-0.051103782801486974,-0.015041391919993874,8
2020-06-30,IEF,0.00042690539806766736,0.006465592519586449,0.11210342810764251,0.12650212049217235,9
2020-06-30,TLT,0.0033662817198327755,-0.0022969544495275995,0.2186884944332721,0.2588560267502644,10
2020-07-31,EEM,0.0825204505079622,0.1883508298338552,0.03398653362785953,0.06466936853387817,1
2020-07-31,PDBC,0.04791337956108177,0.1811847015560164,-0.103767416861276,-0.15270404075239685,2
2020-07-31,GLD,0.10790463097013703,0.16769514554318943,0.24174640328182995,0.39201248652499276,3
2020-07-31,SPY,0.05889239603691676,0.12901688436040604,0.02534821818264854,0.119719622937283,4
2020-07-31,EFA,0.01938558134237134,0.1124415807754171,-0.06741514454593589,-0.012571528234656903,5
2020-07-31,VNQ,0.03641946852431688,0.07996207089291718,-0.11809437908539822,-0.05054411220313815,6
2020-07-31,LQD,0.031000714018555087,0.07884059138997168,0.07128987051161784,0.14798308115269898,7
2020-07-31,HYG,0.05060489868984375,0.07525082574042874,0.0015848057305951624,0.033183857628393376,8
2020-07-31,TLT,0.044351608941281206,0.02940459772753723,0.1818425878162382,0.31132496013308875,9
2020-07-31,IEF,0.008541550095622297,0.012275873740090315,0.08403252676466999,0.13568917044907658,10
