Variant_baseline,SignalDate,NextDate,Market,Sector,Symbol,Contribution_baseline,Variant_candidate,Contribution_candidate,ContributionDelta
rule_sector_cap2_breadth_it_us5_risk_on,2025-03-31,2025-04-30,US,Industrials,RTX,-0.009557618365306287,rule_sector_cap2_breadth_it_us5_top2_risk_on,-0.009557618365306287,0.0
rule_sector_cap2_breadth_it_us5_risk_on,2025-04-30,2025-05-30,US,Financials,BRK.B,-0.010985469683983819,rule_sector_cap2_breadth_it_us5_top2_risk_on,-0.010985469683983819,0.0
rule_sector_cap2_breadth_it_us5_risk_on,2025-04-30,2025-05-30,US,Industrials,GEV,0.05509950250807916,rule_sector_cap2_breadth_it_us5_top2_risk_on,0.05509950250807916,0.0
rule_sector_cap2_breadth_it_us5_risk_on,2025-04-30,2025-05-30,US,Industrials,UBER,0.007776821238892718,rule_sector_cap2_breadth_it_us5_top2_risk_on,0.007776821238892718,0.0
rule_sector_cap2_breadth_it_us5_risk_on,2025-04-30,2025-05-30,US,Information Technology,AVGO,0.05154050937187465,rule_sector_cap2_breadth_it_us5_top2_risk_on,0.05154050937187465,0.0
rule_sector_cap2_breadth_it_us5_risk_on,2025-04-30,2025-05-30,US,Information Technology,PLTR,0.02252616694176464,rule_sector_cap2_breadth_it_us5_top2_risk_on,0.02252616694176464,0.0
rule_sector_cap2_breadth_it_us5_risk_on,2025-05-30,2025-06-30,US,Financials,BK,0.005642708604277447,rule_sector_cap2_breadth_it_us5_top2_risk_on,0.005642708604277447,0.0
rule_sector_cap2_breadth_it_us5_risk_on,2025-05-30,2025-06-30,US,Industrials,GE,0.00933676125257743,rule_sector_cap2_breadth_it_us5_top2_risk_on,0.00933676125257743,0.0
rule_sector_cap2_breadth_it_us5_risk_on,2025-05-30,2025-06-30,US,Industrials,GEV,0.02375152646371581,rule_sector_cap2_breadth_it_us5_top2_risk_on,0.02375152646371581,0.0
rule_sector_cap2_breadth_it_us5_risk_on,2025-05-30,2025-06-30,US,Information Technology,AVGO,0.028280047107750984,rule_sector_cap2_breadth_it_us5_top2_risk_on,0.028280047107750984,0.0
rule_sector_cap2_breadth_it_us5_risk_on,2025-05-30,2025-06-30,US,Information Technology,PLTR,0.006890284697187488,rule_sector_cap2_breadth_it_us5_top2_risk_on,0.006890284697187488,0.0
rule_sector_cap2_breadth_it_us5_risk_on,2025-06-30,2025-07-31,KR,ETF,069500,0.009596179246802597,rule_sector_cap2_breadth_it_us5_top2_risk_on,0.009596179246802597,0.0
rule_sector_cap2_breadth_it_us5_risk_on,2025-06-30,2025-07-31,US,Financials,GS,0.0037301524529966823,rule_sector_cap2_breadth_it_us5_top2_risk_on,0.0037301524529966823,0.0
rule_sector_cap2_breadth_it_us5_risk_on,2025-06-30,2025-07-31,US,Industrials,GE,0.009120952247796668,rule_sector_cap2_breadth_it_us5_top2_risk_on,0.009120952247796668,0.0
rule_sector_cap2_breadth_it_us5_risk_on,2025-06-30,2025-07-31,US,Industrials,GEV,0.041395770423482484,rule_sector_cap2_breadth_it_us5_top2_risk_on,0.041395770423482484,0.0
rule_sector_cap2_breadth_it_us5_risk_on,2025-06-30,2025-07-31,US,Information Technology,ORCL,0.02719908370873077,rule_sector_cap2_breadth_it_us5_top2_risk_on,0.02719908370873077,0.0
rule_sector_cap2_breadth_it_us5_risk_on,2025-06-30,2025-07-31,US,Information Technology,PLTR,0.026934171551822057,rule_sector_cap2_breadth_it_us5_top2_risk_on,0.026934171551822057,0.0
rule_sector_cap2_breadth_it_us5_risk_on,2025-07-31,2025-08-29,US,Information Technology,ORCL,-0.017893587046844316,rule_sector_cap2_breadth_it_us5_top2_risk_on,-0.015559640910299408,0.0023339461365449073
rule_sector_cap2_breadth_it_us5_risk_on,2025-07-31,2025-08-29,KR,ETF,069500,-0.00270988292966315,rule_sector_cap2_breadth_it_us5_top2_risk_on,-0.002356419938837522,0.0003534629908256283
rule_sector_cap2_breadth_it_us5_risk_on,2025-07-31,2025-08-29,KR,ETF,360750,0.0022991639403853207,rule_sector_cap2_breadth_it_us5_top2_risk_on,0.0019992729916394098,-0.00029989094874591097
rule_sector_cap2_breadth_it_us5_risk_on,2025-07-31,2025-08-29,US,Industrials,GE,0.002496900819841842,rule_sector_cap2_breadth_it_us5_top2_risk_on,0.0021712181042102974,-0.00032568271563154436
rule_sector_cap2_breadth_it_us5_risk_on,2025-07-31,2025-08-29,US,Information Technology,PLTR,-0.0017014743338904566,rule_sector_cap2_breadth_it_us5_top2_risk_on,-0.0022563029210286496,-0.0005548285871381929
rule_sector_cap2_breadth_it_us5_risk_on,2025-07-31,2025-08-29,US,Financials,C,0.006145591948714131,rule_sector_cap2_breadth_it_us5_top2_risk_on,0.005343992998881854,-0.0008015989498322777
rule_sector_cap2_breadth_it_us5_risk_on,2025-07-31,2025-08-29,US,Industrials,GEV,-0.01177363531222341,rule_sector_cap2_breadth_it_us5_top2_risk_on,-0.01561286421838322,-0.0038392289061598105
rule_sector_cap2_breadth_it_us5_risk_on,2025-08-29,2025-09-30,US,Information Technology,PLTR,0.026952869182050497,rule_sector_cap2_breadth_it_us5_top2_risk_on,0.03574184826315392,0.008788979081103425
rule_sector_cap2_breadth_it_us5_risk_on,2025-08-29,2025-09-30,US,Industrials,GEV,0.0005172937199728428,rule_sector_cap2_breadth_it_us5_top2_risk_on,0.000685976454746596,0.0001686827347737532
rule_sector_cap2_breadth_it_us5_risk_on,2025-08-29,2025-09-30,KR,ETF,360750,0.005896794100325213,rule_sector_cap2_breadth_it_us5_top2_risk_on,0.0051276470437610555,-0.0007691470565641574
rule_sector_cap2_breadth_it_us5_risk_on,2025-08-29,2025-09-30,US,Financials,C,0.00838695669218572,rule_sector_cap2_breadth_it_us5_top2_risk_on,0.007293005819291931,-0.0010939508728937883
rule_sector_cap2_breadth_it_us5_risk_on,2025-08-29,2025-09-30,US,Industrials,GE,0.015513755903803165,rule_sector_cap2_breadth_it_us5_top2_risk_on,0.013490222525046232,-0.002023533378756933
rule_sector_cap2_breadth_it_us5_risk_on,2025-08-29,2025-09-30,KR,ETF,069500,0.016864005468851112,rule_sector_cap2_breadth_it_us5_top2_risk_on,0.014664352581609663,-0.0021996528872414486
rule_sector_cap2_breadth_it_us5_risk_on,2025-08-29,2025-09-30,US,Information Technology,AVGO,0.018277118401304412,rule_sector_cap2_breadth_it_us5_top2_risk_on,0.015893146435916883,-0.002383971965387529
rule_sector_cap2_breadth_it_us5_risk_on,2025-09-30,2025-10-31,US,Information Technology,MU,0.05556388685603737,rule_sector_cap2_breadth_it_us5_top2_risk_on,0.07368254561344088,0.01811865875740351
rule_sector_cap2_breadth_it_us5_risk_on,2025-09-30,2025-10-31,US,Information Technology,PLTR,0.016255660969095257,rule_sector_cap2_breadth_it_us5_top2_risk_on,0.021556419980756757,0.0053007590116615
rule_sector_cap2_breadth_it_us5_risk_on,2025-09-30,2025-10-31,US,Financials,GS,-0.00143994463608419,rule_sector_cap2_breadth_it_us5_top2_risk_on,-0.0012521257705079914,0.00018781886557619858
rule_sector_cap2_breadth_it_us5_risk_on,2025-09-30,2025-10-31,US,Financials,C,-0.0004370128849934199,rule_sector_cap2_breadth_it_us5_top2_risk_on,-0.00038001120434210425,5.700168065131563e-05
rule_sector_cap2_breadth_it_us5_risk_on,2025-09-30,2025-10-31,US,Industrials,GE,0.0044399990840113856,rule_sector_cap2_breadth_it_us5_top2_risk_on,0.0038608687687055527,-0.0005791303153058328
rule_sector_cap2_breadth_it_us5_risk_on,2025-09-30,2025-10-31,KR,ETF,360750,0.007810269498637369,rule_sector_cap2_breadth_it_us5_top2_risk_on,0.0067915386944672786,-0.0010187308041700906
rule_sector_cap2_breadth_it_us5_risk_on,2025-09-30,2025-10-31,KR,ETF,069500,0.03673828383632881,rule_sector_cap2_breadth_it_us5_top2_risk_on,0.03194633377072071,-0.0047919500656080985
rule_sector_cap2_breadth_it_us5_risk_on,2025-10-31,2025-11-28,US,Information Technology,MU,0.009331326371603646,rule_sector_cap2_breadth_it_us5_top2_risk_on,0.012374150188430924,0.0030428238168272777
rule_sector_cap2_breadth_it_us5_risk_on,2025-10-31,2025-11-28,KR,ETF,069500,-0.007048533994456211,rule_sector_cap2_breadth_it_us5_top2_risk_on,-0.006129159995179314,0.0009193739992768967
rule_sector_cap2_breadth_it_us5_risk_on,2025-10-31,2025-11-28,US,Industrials,GE,-0.005583410439462497,rule_sector_cap2_breadth_it_us5_top2_risk_on,-0.0048551395125760845,0.0007282709268864127
rule_sector_cap2_breadth_it_us5_risk_on,2025-10-31,2025-11-28,US,Industrials,CAT,-0.00042688251765621765,rule_sector_cap2_breadth_it_us5_top2_risk_on,-0.00037120218926627626,5.568032838994139e-05
rule_sector_cap2_breadth_it_us5_risk_on,2025-10-31,2025-11-28,KR,ETF,379800,0.004804848437883414,rule_sector_cap2_breadth_it_us5_top2_risk_on,0.0041781290764203605,-0.0006267193614630535
rule_sector_cap2_breadth_it_us5_risk_on,2025-10-31,2025-11-28,US,Financials,C,0.004848735227955153,rule_sector_cap2_breadth_it_us5_top2_risk_on,0.004216291502569699,-0.0006324437253854539
rule_sector_cap2_breadth_it_us5_risk_on,2025-10-31,2025-11-28,US,Information Technology,PLTR,-0.026240481075976603,rule_sector_cap2_breadth_it_us5_top2_risk_on,-0.034797159687708114,-0.00855667861173151
rule_sector_cap2_breadth_it_us5_risk_on,2025-11-28,2026-01-30,US,Information Technology,MU,0.12405322566150993,rule_sector_cap2_breadth_it_us5_top2_risk_on,0.16450536446417624,0.04045213880266631
rule_sector_cap2_breadth_it_us5_risk_on,2025-11-28,2026-01-30,US,Information Technology,LRCX,0.08197895170980328,rule_sector_cap2_breadth_it_us5_top2_risk_on,0.10871121857169568,0.026732266861892395
rule_sector_cap2_breadth_it_us5_risk_on,2025-11-28,2026-01-30,US,Health Care,LLY,-0.005853646454164667,rule_sector_cap2_breadth_it_us5_top2_risk_on,-0.005090127351447538,0.0007635191027171298
rule_sector_cap2_breadth_it_us5_risk_on,2025-11-28,2026-01-30,US,Health Care,BIIB,-0.001984887019261012,rule_sector_cap2_breadth_it_us5_top2_risk_on,-0.00172598871240088,0.00025889830686013195
rule_sector_cap2_breadth_it_us5_risk_on,2025-11-28,2026-01-30,KR,ETF,360750,-0.0014452708053575758,rule_sector_cap2_breadth_it_us5_top2_risk_on,-0.0012567572220500659,0.0001885135833075099
rule_sector_cap2_breadth_it_us5_risk_on,2025-11-28,2026-01-30,US,Financials,C,0.01920366424769048,rule_sector_cap2_breadth_it_us5_top2_risk_on,0.016698838476252593,-0.002504825771437888
rule_sector_cap2_breadth_it_us5_risk_on,2025-11-28,2026-01-30,KR,ETF,069500,0.06417045924700042,rule_sector_cap2_breadth_it_us5_top2_risk_on,0.05580039934521776,-0.008370059901782662
rule_sector_cap2_breadth_it_us5_risk_on,2026-01-30,2026-02-27,KR,ETF,069500,0.035734613358958486,rule_sector_cap2_breadth_it_us5_top2_risk_on,0.04738720467166235,0.011652591312703867
rule_sector_cap2_breadth_it_us5_risk_on,2026-01-30,2026-02-27,KR,ETF,0000J0,0.0286611330869161,rule_sector_cap2_breadth_it_us5_top2_risk_on,0.0380071547456931,0.009346021658776998
rule_sector_cap2_breadth_it_us5_risk_on,2026-01-30,2026-02-27,US,Financials,GS,-0.013319745988583733,rule_sector_cap2_breadth_it_us5_top2_risk_on,-0.01158238781615977,0.0017373581724239636
rule_sector_cap2_breadth_it_us5_risk_on,2026-01-30,2026-02-27,US,Industrials,LMT,0.006180598192868195,rule_sector_cap2_breadth_it_us5_top2_risk_on,0.005374433211189736,-0.0008061649816784588
rule_sector_cap2_breadth_it_us5_risk_on,2026-01-30,2026-02-27,US,Health Care,GILD,0.00810143665734218,rule_sector_cap2_breadth_it_us5_top2_risk_on,0.007044727528123637,-0.0010567091292185441
rule_sector_cap2_breadth_it_us5_risk_on,2026-01-30,2026-02-27,US,Health Care,JNJ,0.016266406070342812,rule_sector_cap2_breadth_it_us5_top2_risk_on,0.014144700930732881,-0.002121705139609931
rule_sector_cap2_breadth_it_us5_risk_on,2026-01-30,2026-02-27,US,Industrials,CAT,0.021360450175008244,rule_sector_cap2_breadth_it_us5_top2_risk_on,0.01857430450000717,-0.0027861456750010727
