date,Daily Top20,Weekly Top20,Weekly Buffer 20/25,Weekly Score50 MADScale,Biweekly Score50 MADScale,Weekly Score50 RegimeState,Weekly Score50 Rotation,Weekly Score50 RangeOsc,Biweekly Score50 RegimeState,Biweekly Score50 Rotation,Biweekly Score50 RangeOsc
2021-03-19,1.0734541758275244,1.0509574278348006,1.0641991172408451,1.1553520982182057,1.1555657606160163,1.0272720178789234,1.025996549608172,1.0272720178789234,1.018555217181376,1.0173203118575027,1.018555217181376
2021-03-22,1.0734541758275244,1.0509574278348006,1.0641991172408451,1.1537052011511415,1.15391855898381,1.0303205792718264,1.0290738735853597,1.0303205792718264,1.0218859486991523,1.0206729012703593,1.0218859486991523
2021-03-23,1.0734541758275244,1.0509574278348006,1.0641991172408451,1.149041933627694,1.1492544290696485,1.0270120790430146,1.0257773674273025,1.0270120790430146,1.0190020352694595,1.0178018654269696,1.0190020352694595
2021-03-24,1.0734541758275244,1.0509574278348006,1.0641991172408451,1.148595366826333,1.1488077796834772,1.0267992363302338,1.0256017987867858,1.0267992363302338,1.0187936436638658,1.0176291649590021,1.0187936436638658
2021-03-25,1.0734541758275244,1.0509574278348006,1.0641991172408451,1.1515980124266758,1.1518109805712167,1.0343911030618311,1.0333231782060588,1.0343911030618311,1.0263263192795369,1.0252905213451369,1.0263263192795369
2021-03-26,1.0734541758275244,1.0509574278348006,1.0641991172408451,1.153945147191799,1.1541585493983393,1.0363114037261385,1.0352255568679494,1.0363114037261385,1.0282316480346614,1.0271781116471679,1.0282316480346614
2021-03-29,1.0734541758275244,1.0509574278348006,1.0641991172408451,1.1537265177839564,1.1539398795587672,1.0391954011835218,1.0382024808964971,1.0391954011835218,1.0310931599777615,1.0301318942135607,1.0310931599777615
2021-03-30,1.0734541758275244,1.0509574278348006,1.0641991172408451,1.157778419674452,1.1579925307784718,1.0408207555229583,1.0397998791726848,1.0408207555229583,1.0327058420008193,1.0317168749300791,1.0327058420008193
2021-03-31,1.0734541758275244,1.0509574278348006,1.0641991172408451,1.156789926367506,1.157003854666777,1.0413083649326695,1.040297926535465,1.0413083649326695,1.0331896496913857,1.0322110506642632,1.0331896496913857
2021-04-01,1.0734541758275244,1.0509574278348006,1.0641991172408451,1.1592556897190396,1.1594700740186161,1.038630284168847,1.0374713551212265,1.038630284168847,1.0305324489817784,1.0294064519287978,1.0305324489817784
2021-04-02,1.0734541758275244,1.0509574278348006,1.0641991172408451,1.1616821704134748,1.1618970034487088,1.0389440117792057,1.037685720206948,1.0389440117792057,1.0308437305682525,1.0296191506228107,1.0308437305682525
2021-04-05,1.0734541758275244,1.0509574278348006,1.0641991172408451,1.1626923065926131,1.162907326435071,1.037699402620384,1.0364391460923343,1.037699402620384,1.0293629515353493,1.0280875572369295,1.0293629515353493
2021-04-06,1.0734541758275244,1.0509574278348006,1.0641991172408451,1.1617101033765223,1.161924941577475,1.0382288632204608,1.036967963677511,1.0382288632204608,1.0297619424238087,1.0284820724908523,1.0297619424238087
2021-04-07,1.0734541758275244,1.0509574278348006,1.0641991172408451,1.162054848051798,1.162269750007319,1.0401785100050858,1.0389152426713466,1.0401785100050858,1.031433933274313,1.0301673463440821,1.031433933274313
2021-04-08,1.0734541758275244,1.0509574278348006,1.0641991172408451,1.1622864707655263,1.1625014155556639,1.0369346519513056,1.0356753241912793,1.0369346519513056,1.0281493037683742,1.0268202415471672,1.0281493037683742
2021-04-09,1.0734541758275244,1.0509574278348006,1.0641991172408451,1.1622974617508315,1.1625124085735619,1.0393892214704101,1.038126912705237,1.0393892214704101,1.0308455109264392,1.0296193654241408,1.0308455109264392
2021-04-12,1.0734541758275244,1.0509574278348006,1.0641991172408451,1.163414201722893,1.163629355067376,1.0368650654013027,1.0355876446355936,1.0368650654013027,1.028327019726835,1.0270846002576988,1.028327019726835
2021-04-13,1.0734541758275244,1.0509574278348006,1.0641991172408451,1.1669184546976847,1.167134256093177,1.0403981905110025,1.0391084816351426,1.0403981905110025,1.0318310513849691,1.0305765282282442,1.0318310513849691
2021-04-14,1.0734541758275244,1.0509574278348006,1.0641991172408451,1.1721584393562696,1.17237520979634,1.0416834332749951,1.0403815590912129,1.0416834332749951,1.0331057108418489,1.0318391526491113,1.0331057108418489
2021-04-15,1.0734541758275244,1.0509574278348006,1.0641991172408451,1.1707908670888494,1.1710073846200704,1.0429478295406198,1.0416502833960732,1.0429478295406198,1.0343596954604553,1.0330974596617961,1.0343596954604553
2021-04-16,1.0734541758275244,1.0509574278348006,1.0641991172408451,1.1707532690121294,1.170969779590236,1.0449501199579454,1.043665050057476,1.0449501199579454,1.0363454980553948,1.0350956833966567,1.0363454980553948
2021-04-19,1.0734541758275244,1.0509574278348006,1.0641991172408451,1.1717606173299384,1.1719773141997023,1.0510717760340749,1.049778404239206,1.0510717760340749,1.0421757470504895,1.0409581757902377,1.0421757470504895
2021-04-20,1.0734541758275244,1.0509574278348006,1.0641991172408451,1.1770544174902235,1.1772720933568124,1.062129256308303,1.06082227798966,1.062129256308303,1.0528718684884935,1.0516958068373887,1.0528718684884935
2021-04-21,1.0734541758275244,1.0509574278348006,1.0641991172408451,1.1722568600714176,1.172473648712698,1.0655372894896764,1.0642261174954983,1.0655372894896764,1.056180353078163,1.05507309456045,1.056180353078163
2021-04-22,1.0734541758275244,1.0509574278348006,1.0641991172408451,1.1757607828850922,1.1759782195163242,1.0626155351088267,1.0613079584111773,1.0626155351088267,1.0532905568314994,1.0521848510747047,1.0532905568314994
2021-04-23,1.0734541758275244,1.0509574278348006,1.0641991172408451,1.1753419768152822,1.1755593359955714,1.0596910299878795,1.0583870519716176,1.0596910299878795,1.0503917156932663,1.0492890530334724,1.0503917156932663
2021-04-26,1.0734541758275244,1.0509574278348006,1.0641991172408451,1.1829012226574491,1.1831199797895788,1.0616188501690893,1.0603124999187854,1.0616188501690893,1.0523026182963697,1.0511979496411787,1.0523026182963697
2021-04-27,1.0714307220856993,1.0509574278348006,1.0641991172408451,1.1788941274256155,1.1791121435147534,1.069968025860407,1.0686514017272002,1.069968025860407,1.060578525830595,1.0594651694315105,1.060578525830595
2021-04-28,1.0705735775080307,1.0509574278348006,1.0641991172408451,1.1703595011320145,1.1705759388895587,1.0605791731165954,1.0592741022165757,1.0605791731165954,1.0512720649255929,1.0501684781074956,1.0512720649255929
2021-04-29,1.0644941166370914,1.0509574278348006,1.0641991172408451,1.1722122651732834,1.172429045567508,1.053906476026452,1.0526096160577967,1.053906476026452,1.0446579240614418,1.0435612805255967,1.0446579240614418
2021-04-30,1.0636425213437817,1.0509574278348006,1.0641991172408451,1.1694020682323139,1.1696183289291944,1.05012596955819,1.0488337616033625,1.05012596955819,1.040910593412212,1.0398178836865057,1.040910593412212
2021-05-03,1.0636425213437817,1.0509574278348006,1.0641991172408451,1.1652960145271265,1.1655115158803562,1.0386541393129989,1.0373760477506129,1.0386541393129989,1.0295394341663648,1.028458661466162,1.0295394341663648
2021-05-04,1.0636425213437817,1.0509574278348006,1.0641991172408451,1.168589297696529,1.1688054080855494,1.040242730234081,1.038962683868286,1.040242730234081,1.0311140844143238,1.0300316587041012,1.0311140844143238
2021-05-06,1.0636425213437817,1.0509574278348006,1.0641991172408451,1.171491653765886,1.1717083008954878,1.0414700104726773,1.040188453905884,1.0414700104726773,1.0323305946602115,1.0312468919021947,1.0323305946602115
2021-05-07,1.0636425213437817,1.0509574278348006,1.0641991172408451,1.1746786047425974,1.1748958412436892,1.0428136851284595,1.0415304751342402,1.0428136851284595,1.0336624779045538,1.0325773769844049,1.0336624779045538
2021-05-10,1.0636425213437817,1.0509574278348006,1.0641991172408451,1.183038423851254,1.1832572063563724,1.0463136308377825,1.0450261140672161,1.0463136308377825,1.0371317098546355,1.0360429670621525,1.0371317098546355
2021-05-11,1.0604503938895684,1.0509574278348006,1.0641991172408451,1.181048109641187,1.1812665240720992,1.042644038046535,1.041361036807565,1.042644038046535,1.0334943195599018,1.0324093951662097,1.0334943195599018
2021-05-12,1.0403914826593064,1.0509574278348006,1.0641991172408451,1.1606142760923372,1.1608289116389776,1.0391896410936043,1.0379108905820242,1.0391896410936043,1.030070236653287,1.0289889067361209,1.030070236653287
2021-05-13,1.0293415544635602,1.0509574278348006,1.0641991172408451,1.1470266055644551,1.1472387283063235,1.036798148918371,1.0355223412015626,1.036798148918371,1.0276997310078453,1.0266208895604767,1.0276997310078453
2021-05-14,1.0285180812199894,1.0509574278348006,1.0641991172408451,1.151291319133899,1.1515042305608172,1.0387391126916972,1.0374609165673065,1.0387391126916972,1.029623661861526,1.028542800742181,1.029623661861526
2021-05-17,1.0285180812199894,1.0509574278348006,1.0641991172408451,1.1479442059751028,1.1481564984113044,1.037849929287657,1.0365728273271109,1.037849929287657,1.0287422814828073,1.0276623456042255,1.0287422814828073
2021-05-18,1.0285180812199894,1.0509574278348006,1.0641991172408451,1.1507511052864954,1.1509639168102013,1.0403035924040624,1.039023471145747,1.0403035924040624,1.0311744124885815,1.0300919234481614,1.0311744124885815
2021-05-20,1.0285180812199894,1.0509574278348006,1.0641991172408451,1.151451714378315,1.151664655467561,1.0396406658759787,1.0383613603663997,1.0396406658759787,1.0305173034695305,1.0294355042380339,1.0305173034695305
2021-05-21,1.0285180812199894,1.0509574278348006,1.0641991172408451,1.1498586741504004,1.1500713206343953,1.039542203400224,1.0382630190513418,1.039542203400224,1.0304197050508286,1.0293380082745687,1.0304197050508286
2021-05-24,1.0285180812199894,1.0509574278348006,1.0641991172408451,1.1447946092650545,1.1450063192377922,1.0389512046348182,1.0376727475256462,1.0389512046348182,1.0298338925926687,1.0287528107808201,1.0298338925926687
2021-05-25,1.0285180812199894,1.0509574278348006,1.0641991172408451,1.1461234992237659,1.1463354549517288,1.0409256932052133,1.039644806435304,1.0409256932052133,1.0317910540466992,1.03070791767861,1.0317910540466992
2021-05-26,1.0285180812199894,1.0509574278348006,1.0641991172408451,1.1480962036793172,1.1483085242248667,1.040509273937429,1.039228899582512,1.040509273937429,1.0313782890644945,1.0302955860019296,1.0313782890644945
2021-05-27,1.0285180812199894,1.0509574278348006,1.0641991172408451,1.1551358066744597,1.1553494290728885,1.040141256038135,1.0388613345390378,1.040141256038135,1.0310135007047687,1.0299311805836313,1.0310135007047687
2021-05-28,1.0285180812199894,1.0509574278348006,1.0641991172408451,1.1576969245524187,1.1579110205853247,1.0414188595650982,1.0401373659408575,1.0414188595650982,1.0322798926272123,1.0311962430943282,1.0322798926272123
2021-05-31,1.0285180812199894,1.0509574278348006,1.0641991172408451,1.1619054328173453,1.1621203071411017,1.0422256871825566,1.0409432007354589,1.0422256871825566,1.0330796399322175,1.031995150853974,1.0330796399322175
2021-06-01,1.0285180812199894,1.0509574278348006,1.0641991172408451,1.1642268856425073,1.1644421892788326,1.0434200056734815,1.0421360495856935,1.0434200056734815,1.0342634776861155,1.0331777458584606,1.0342634776861155
2021-06-02,1.0342527673537618,1.0509574278348006,1.0641991172408451,1.167163755731856,1.167379602491534,1.0432501663515488,1.0419664192555669,1.0432501663515488,1.034095128788457,1.0330095736872942,1.034095128788457
2021-06-03,1.0408855944885067,1.0509574278348006,1.0641991172408451,1.173295967497189,1.1735129483034243,1.0451924519765923,1.0439063148464545,1.0451924519765923,1.036020369893951,1.0349327937453576,1.036020369893951
2021-06-04,1.0347260485658796,1.0509574278348006,1.0641991172408451,1.1655318984207534,1.1657474433966317,1.0443971706550514,1.0431120121397464,1.0443971706550514,1.035232067560391,1.0341453189426462,1.035232067560391
2021-06-07,1.0352327962357828,1.0506474181778576,1.0638852015726008,1.1687841013142535,1.1690002477288357,1.0451465355963847,1.043860454967575,1.0451465355963847,1.03597485645275,1.0348873280824962,1.03597485645275
2021-06-08,1.0359088951582285,1.0513335842169198,1.0645800130594514,1.1720225731394633,1.1722393184534257,1.0447367687351037,1.043451192335323,1.0447367687351037,1.0355686854988824,1.034481583511984,1.0355686854988824
2021-06-09,1.0346333188911914,1.0500390146123588,1.0632691323387937,1.1755156175977646,1.1757330088899147,1.042370871488748,1.0410882063884976,1.042370871488748,1.0332235501741247,1.0321389100241927,1.0332235501741247
2021-06-10,1.035932704360365,1.051357747938205,1.0646044812350215,1.178063510786714,1.1782813732676636,1.0430773984321435,1.0417938639316848,1.0430773984321435,1.0339238769932213,1.0328385016659059,1.0339238769932213
2021-06-11,1.0408422505951804,1.0563403973430436,1.0696499102483301,1.176116905326488,1.176334407816409,1.0446081199812054,1.0433227018871403,1.0446081199812054,1.0354411657015972,1.0343541975803003,1.0354411657015972
2021-06-14,1.0424989498479578,1.0580217648566665,1.0713524623939876,1.1770681037744757,1.177285782172106,1.044511497655389,1.0432261984576674,1.044511497655389,1.0353453912846053,1.0342585237037754,1.0353453912846053
2021-06-15,1.042264079624928,1.057783397414744,1.0711110916071656,1.1731954129829485,1.173412375193365,1.0449947881112156,1.0437088942117252,1.0449947881112156,1.0358244406270156,1.0347370701577736,1.0358244406270156
2021-06-16,1.044674913936915,1.0602301290626919,1.073588651202739,1.1763296484550798,1.176547190288165,1.0462731429587608,1.0449856760096068,1.0462731429587608,1.0370915772768305,1.0360028766140543,1.0370915772768305
2021-06-17,1.0475845705485183,1.0631831104769989,1.0765788391314817,1.1784664989220384,1.1786844359286772,1.0450730131778951,1.043787023020378,1.0450730131778951,1.0359019792299426,1.034814527363522,1.0359019792299426
2021-06-18,1.0566141776143045,1.072347168440893,1.0840916214589735,1.183445684078311,1.1836645418991685,1.0456999605323627,1.0444131988994396,1.0456999605323627,1.0365234248104682,1.0354353205732925,1.0365234248104682
2021-06-21,1.039382177953368,1.0548585842116882,1.0654546569066425,1.1654318419057148,1.1656473683778708,1.0436792842801264,1.0423950091431122,1.0436792842801264,1.0345204809944093,1.033434479374117,1.0345204809944093
2021-06-22,1.0453351788408975,1.0609002253146704,1.0713582135400392,1.1714127444450797,1.1716293769817676,1.0451096461331466,1.043823610897803,1.0451096461331466,1.0359382907128452,1.034850800727963,1.0359382907128452
2021-06-23,1.038067525624229,1.0535243567022492,1.0643899135773767,1.1635257647819919,1.1637409387581346,1.0461946601849632,1.0449072898109508,1.0461946601849632,1.0370137832282926,1.035925164230853,1.0370137832282926
2021-06-24,1.0372370716037298,1.0526815372168874,1.0635384016465148,1.1631303607543515,1.1633454616073546,1.046987049989556,1.0456987045587993,1.046987049989556,1.0377992194193997,1.0367097758998824,1.0377992194193997
2021-06-25,1.0372370716037298,1.0526815372168874,1.0635384016465148,1.1647883858955406,1.165003793371631,1.048040380964737,1.0467507393821807,1.048040380964737,1.0388433068929208,1.037752767328706,1.0388433068929208
2021-06-28,1.0372370716037298,1.0526815372168874,1.0635384016465148,1.1650924111202323,1.1653078748205323,1.0478257896001895,1.0465364120780187,1.0478257896001895,1.0386305986740143,1.0375402824030784,1.0386305986740143
2021-06-29,1.036963769062013,1.0526815372168874,1.0635384016465148,1.1692916203930295,1.1695078606644922,1.0470144464700049,1.0457260673271498,1.0470144464700049,1.0378263754821464,1.0367369034551916,1.0378263754821464
2021-06-30,1.043261946825079,1.0526815372168874,1.0635384016465148,1.1782672999504953,1.1784852001187283,1.0477565006044487,1.0464672083442312,1.0477565006044487,1.0385619177235719,1.0374716735513763,1.0385619177235719
2021-07-01,1.0401437292801996,1.0526815372168874,1.0635384016465148,1.175631269033104,1.1758486817129885,1.0465391505297061,1.0452513562511556,1.0465391505297061,1.0373552504994255,1.036266273042181,1.0373552504994255
2021-07-02,1.0393116142967753,1.0526815372168874,1.0635384016465148,1.1752749808931873,1.1754923276837395,1.0462753574349346,1.044987887760808,1.0462753574349346,1.037093772319877,1.0360050693528258,1.037093772319877
2021-07-05,1.039477780362384,1.0528498408776683,1.0637084411124405,1.1734853407957038,1.1737023566232576,1.0472595788334622,1.0459708980487097,1.0472595788334622,1.0380693566875518,1.0369796295878484,1.0380693566875518
2021-07-06,1.0446740426101642,1.0581129489345107,1.0684952077114565,1.1774337756392221,1.177651521661543,1.0482161986816774,1.046926340750741,1.0482161986816774,1.039017581722206,1.0379268592106736,1.039017581722206
2021-07-07,1.0450388957479155,1.0584824956196657,1.0686565800526864,1.1805163068706124,1.1807346229537965,1.0469056305769378,1.0456173853349353,1.0469056305769378,1.0377185145025034,1.0366291557040452,1.0377185145025034
2021-07-08,1.0332648680012106,1.0465570043068202,1.0573950776683623,1.1746025591662552,1.1748197816040333,1.0447263234196118,1.043440759873069,1.0447263234196118,1.0355583318462132,1.0344712407282002,1.0355583318462132
2021-07-09,1.0190415736013831,1.0321507384601427,1.0434996564439665,1.1606412487624238,1.160855889297194,1.042504529111831,1.0412216995423174,1.042504529111831,1.0333560348852826,1.0322712556577658,1.0333560348852826
2021-07-12,1.018226340342502,1.0313250178693745,1.0426648567188113,1.1653639934102709,1.1655795073350208,1.044380062960934,1.0430949254971016,1.044380062960934,1.0352151099947726,1.0341283791784586,1.0352151099947726
2021-07-13,1.018226340342502,1.0313250178693745,1.0426648567188113,1.1708930708679013,1.1711096072999452,1.0461454848573366,1.0448581749948735,1.0461454848573366,1.0369650394385521,1.0358764716105535,1.0369650394385521
2021-07-14,1.0160957355672104,1.0313250178693745,1.0426648567188113,1.1671835621853337,1.1673994126078737,1.0454248335474463,1.0441384104656004,1.0454248335474463,1.036250712201281,1.0351628942477908,1.036250712201281
2021-07-15,1.0257326239660924,1.0313250178693745,1.0426648567188113,1.186491520637967,1.186710941733643,1.0468460332059555,1.0455578613001044,1.0468460332059555,1.0376594401280061,1.0365701433436576,1.0376594401280061
2021-07-16,1.0224838042279496,1.0313250178693745,1.0426648567188113,1.1822441889422,1.1824628245673032,1.0459595861701705,1.04467250506099,1.0459595861701705,1.036780772104554,1.0356923977136379,1.036780772104554
2021-07-19,1.0149231710910842,1.022902428203905,1.0341496572476583,1.1670129113020478,1.167228730165657,1.0436037130503204,1.0423195309057158,1.0436037130503204,1.034445572939621,1.033359649955055,1.034445572939621
2021-07-20,1.0141112325542114,1.022084106261342,1.03332233752186,1.1641842865651535,1.1643995823235165,1.0429244730697205,1.0416411267479901,1.0429244730697205,1.0337722936266895,1.0326870774260282,1.0337722936266895
2021-07-21,1.0141112325542114,1.022084106261342,1.03332233752186,1.1612828285129528,1.1614975876968072,1.0418543080320557,1.040572278576887,1.0418543080320557,1.0327115198179309,1.0316274171786695,1.0327115198179309
2021-07-22,1.0141112325542114,1.022084106261342,1.03332233752186,1.1667521065165498,1.1669678771488228,1.0444430693225244,1.0431578543276874,1.0444430693225244,1.035277563444295,1.0341907670666426,1.035277563444295
2021-07-23,1.0161404218902983,1.022084106261342,1.03332233752186,1.1700119014706096,1.1702282749456068,1.0448299896538316,1.0435442985432288,1.0448299896538316,1.035661088357819,1.0345738893697929,1.035661088357819
2021-07-26,1.0034238254062482,1.0084916984688197,1.0195804756665812,1.153367361804318,1.1535806571594407,1.0425843416520333,1.0413014138710652,1.0425843416520333,1.0334351470308656,1.0323502847543229,1.0334351470308656
2021-07-27,1.002621086345923,1.0076849051100447,1.018764811286048,1.1548567004647476,1.1550702712473089,1.0429253340777576,1.041641986696534,1.0429253340777576,1.0337731470789542,1.0326879299823701,1.0337731470789542
2021-07-28,1.002621086345923,1.0076849051100447,1.018764811286048,1.154351396468039,1.1545648738033611,1.0435577785952157,1.042273652974181,1.0435577785952157,1.034400041582139,1.033314166394721,1.034400041582139
2021-07-29,1.002621086345923,1.0076849051100447,1.018764811286048,1.1536784232572883,1.1538917761378489,1.0417063257355792,1.040424478376565,1.0417063257355792,1.0325648361394912,1.0314808874833705,1.0325648361394912
2021-07-30,1.002621086345923,1.0076849051100447,1.018764811286048,1.1497230227376223,1.1499356441352344,1.0387537399064795,1.0374755257829116,1.0387537399064795,1.029638160715245,1.0285572843755366,1.029638160715245
2021-08-02,1.002621086345923,1.0076849051100447,1.018764811286048,1.1502230273438132,1.1504357412086337,1.0416136841452477,1.0403319507841762,1.0416136841452477,1.0324730075250563,1.0313891552672436,1.0324730075250563
2021-08-03,1.002621086345923,1.0076849051100447,1.018764811286048,1.1487165741095087,1.1489290093818458,1.042061546053989,1.040779261586919,1.042061546053989,1.0329169392234514,1.0318326209424398,1.0329169392234514
2021-08-04,1.002621086345923,1.0076849051100447,1.018764811286048,1.1537142592022598,1.153927618710059,1.0451535546541224,1.0438674653881754,1.0451535546541224,1.035981813914775,1.034894278240834,1.035981813914775
2021-08-05,1.002621086345923,1.0076849051100447,1.018764811286048,1.1552962317467106,1.1555098838129843,1.044114027969002,1.0428292178683083,1.044114027969002,1.0349514095918233,1.033864955598511,1.0349514095918233
2021-08-06,1.002621086345923,1.0076849051100447,1.018764811286048,1.1554134804795155,1.1556271542289154,1.0438720544628333,1.042587542116979,1.0438720544628333,1.034711559523167,1.0336253573156513,1.034711559523167
2021-08-09,1.002621086345923,1.0076849051100447,1.018764811286048,1.1540128143119992,1.154226229032405,1.0431553265836435,1.0418716961905206,1.0431553265836435,1.0340011212865465,1.032915664871009,1.0340011212865465
2021-08-10,1.002621086345923,1.0076849051100447,1.018764811286048,1.151115439707903,1.1513283186089633,1.0428656542854688,1.0415823803418185,1.0428656542854688,1.0337139910064383,1.0326288360097273,1.0337139910064383
2021-08-11,1.002621086345923,1.0076849051100447,1.018764811286048,1.1470685340573814,1.1472806645532012,1.0425394328599513,1.0412565603404476,1.0425394328599513,1.0333906323357047,1.0323058167890546,1.0333906323357047
2021-08-12,1.002621086345923,1.0076849051100447,1.018764811286048,1.1472962937600553,1.1475084663760948,1.0431587122050456,1.0418750776458257,1.0431587122050456,1.034004477197442,1.0329190172589924,1.034004477197442
2021-08-13,1.002621086345923,1.0076849051100447,1.018764811286048,1.1422959476332535,1.1425071955217188,1.0418016696306165,1.0405197049484023,1.0418016696306165,1.032659343344568,1.0315752954782529,1.032659343344568
2021-08-17,1.002621086345923,1.0076849051100447,1.018764811286048,1.1339851302592063,1.1341948412056686,1.0410349900573839,1.0397539687947899,1.0410349900573839,1.0318993917647912,1.030816141667744,1.0318993917647912
2021-08-18,1.002621086345923,1.0076849051100447,1.018764811286048,1.1364833211095033,1.1366934940531768,1.0397917656726798,1.0385122742307797,1.0397917656726798,1.0306670772905844,1.02958512083203,1.0306670772905844
2021-08-19,1.002621086345923,1.0076849051100447,1.018764811286048,1.1245594828661625,1.1247674507020822,1.0334208573555572,1.032149205485904,1.0334208573555572,1.024352076853312,1.023276749650372,1.024352076853312
2021-08-20,1.002621086345923,1.0076849051100447,1.018764811286048,1.1177473958817659,1.1179541039399594,1.0327631283930316,1.0314922858763724,1.0327631283930316,1.023700119788604,1.0226254769862548,1.023700119788604
2021-08-23,1.002621086345923,1.0076849051100447,1.018764811286048,1.1234587034281622,1.1236664676939543,1.0361993801127798,1.0349243091969231,1.0361993801127798,1.0271062166954557,1.0260279982976228,1.0271062166954557
2021-08-24,1.002621086345923,1.0076849051100447,1.018764811286048,1.1320300113501818,1.1322393607312005,1.0403755851010874,1.0390953752538423,1.0403755851010874,1.0312457734139884,1.0301632094614892,1.0312457734139884
2021-08-25,1.002621086345923,1.0076849051100447,1.018764811286048,1.1327073854871819,1.1329168601368373,1.0410309398003639,1.039749923521719,1.0410309398003639,1.0318953770507846,1.0308121311682368,1.0318953770507846
2021-08-26,1.002621086345923,1.0076849051100447,1.018764811286048,1.1321813510539225,1.1323907284226031,1.040421725359791,1.0391414587357295,1.040421725359791,1.0312915087690404,1.0302088968052447,1.0312915087690404
2021-08-27,1.002621086345923,1.0076849051100447,1.018764811286048,1.1343386764335273,1.134548452762243,1.0396652950829397,1.0383859592664664,1.0396652950829397,1.0305417165429864,1.0294598916835422,1.0305417165429864
2021-08-30,1.002621086345923,1.0076849051100447,1.018764811286048,1.1390476928328908,1.139258340012784,1.0411185282111493,1.0398374041526335,1.0411185282111493,1.0319821968298297,1.0308988598070652,1.0319821968298297
2021-08-31,1.002621086345923,1.0076849051100447,1.018764811286048,1.1422670015086804,1.1424782440440606,1.0453978460857123,1.0441114562126572,1.0453978460857123,1.0362239615679067,1.0351361716962495,1.0362239615679067
2021-09-01,1.002621086345923,1.0076849051100447,1.018764811286048,1.1446815055852755,1.1448931946414447,1.0453019992224606,1.0440157272915218,1.0453019992224606,1.0361289558084112,1.0350412656703123,1.0361289558084112
2021-09-02,1.002621086345923,1.0076849051100447,1.018764811286048,1.1515377385943273,1.1517506955922667,1.0433876632980907,1.0421037470084573,1.0433876632980907,1.0342314191311073,1.0331457209573474,1.0342314191311073
2021-09-03,1.002621086345923,1.0076849051100447,1.018764811286048,1.1526302444525385,1.1528434034905501,1.045055809848051,1.0437698408596898,1.045055809848051,1.0358849268678487,1.0347974929023727,1.0358849268678487
2021-09-06,1.002621086345923,1.0076849051100447,1.018764811286048,1.1531244403532965,1.153337690784297,1.0456207372384279,1.044334073091877,1.0456207372384279,1.0364448967402244,1.0353568749389348,1.0364448967402244
2021-09-07,1.002621086345923,1.0076849051100447,1.018764811286048,1.1502355773664665,1.1504482935521978,1.044536237656068,1.0432509080151176,1.044536237656068,1.0353699141795092,1.0342830208554454,1.0353699141795092
2021-09-08,1.002621086345923,1.0076849051100447,1.018764811286048,1.147034244374853,1.1472463685293894,1.0431864927370693,1.0419028239931651,1.0431864927370693,1.0340320139415202,1.0329465250960077,1.0340320139415202
2021-09-09,1.002621086345923,1.0076849051100447,1.018764811286048,1.1440550496324469,1.1442666228364176,1.0389374984304671,1.037659058187145,1.0389374984304671,1.0298203066670575,1.028739239117216,1.0298203066670575
2021-09-10,1.002621086345923,1.0076849051100447,1.018764811286048,1.1442034347328816,1.1444150353781113,1.0402994145400506,1.039019298422708,1.0402994145400506,1.0311702712873978,1.0300877865942597,1.0311702712873978
2021-09-13,1.002621086345923,1.0076849051100447,1.018764811286048,1.1407619911963265,1.1409729554060668,1.0404432643638655,1.0391629712354862,1.0404432643638655,1.0313128587576728,1.0302302243814434,1.0313128587576728
2021-09-14,1.002621086345923,1.0076849051100447,1.018764811286048,1.141215264737043,1.1414263127718889,1.0411340234124955,1.0398528802867222,1.0411340234124955,1.0319975560531,1.0309142029067875,1.0319975560531
2021-09-15,1.002621086345923,1.0076849051100447,1.018764811286048,1.1375306358867319,1.1377410025131685,1.039859312875255,1.0385797383147244,1.039859312875255,1.0307340317329596,1.0296520049880902,1.0307340317329596
2021-09-16,1.002621086345923,1.0076849051100447,1.018764811286048,1.1367889376335374,1.1369991670957038,1.0399526655351992,1.038672976101736,1.0399526655351992,1.0308265651770188,1.029744441293937,1.0308265651770188
2021-09-17,1.002621086345923,1.0076849051100447,1.018764811286048,1.1381931499018156,1.1384036390487662,1.0409577699344341,1.0396768436932566,1.0409577699344341,1.0318228492867136,1.0307396795411503,1.0318228492867136
2021-09-23,1.002621086345923,1.0076849051100447,1.018764811286048,1.1357746018438084,1.1359846437221055,1.0374857586875166,1.0362091048485866,1.0374857586875166,1.0283813066602767,1.0273017497198123,1.0283813066602767
2021-09-24,1.002621086345923,1.0076849051100447,1.018764811286048,1.1361836027329266,1.1363937202488676,1.0390323652635067,1.0377538082840219,1.0390323652635067,1.029914340996592,1.028833174732964,1.029914340996592
2021-09-27,1.002621086345923,1.0076849051100447,1.018764811286048,1.1395379373305328,1.1397486751726706,1.0412962672394426,1.040014924468322,1.0412962672394426,1.032158376110008,1.0310748541407038,1.032158376110008
2021-09-28,1.002621086345923,1.0076849051100447,1.018764811286048,1.13131448400953,1.1315237010661363,1.0381141751684795,1.0368367480463443,1.0381141751684795,1.029004208474984,1.0279239976350631,1.029004208474984
2021-09-29,1.002621086345923,1.0076849051100447,1.018764811286048,1.1285117897425636,1.128720488489316,1.0321587640399104,1.0308886652096731,1.0321587640399104,1.0231010590323883,1.0220270451020281,1.0231010590323883
